SentenceIndex	DocumentId	Entity	Relation	Slotfill(tag)	Correct	Incorrect	Sentence
17159	NYT_ENG_20070711.0226.LDC2009T13	President Bush-24	jobTitle	president-23	1		Alvarez said he has not encountered hostility from Americans despite Washington's chilly relations with Chavez, a socialist who once likened President Bush to the devil.
17165	NYT_ENG_20070711.0226.LDC2009T13	their Venezuelan operations-17	nationality	Venezuelan-16	1		Last month, ConocoPhillips and Exxon Mobil refused to accept new working terms for their Venezuelan operations and walked away.
17173	NYT_ENG_20070711.0226.LDC2009T13	India's ONGC.-41	nationality	India-39	1		While ConocoPhillips and Exxon left, others remain, he said, and more have been invited to explore and develop the Orinoco region, including Russia's Lukoil, Brazil's Petrobras, China's CNPC and India's ONGC.
17182	NYT_ENG_20070711.0226.LDC2009T13	the Venezuelan government-11	nationality	Venezuelan-10	1		Also, Esteruelas noted that in mid-May, the Venezuelan government said it might take over 18 oil rigs now operated by oil service companies and create a PDVSA subsidiary to tighten control of drilling operations throughout the country.
17238	AFP_ENG_20071105.0702.LDC2009T13	the US Treasury-23	nationality	the US-22	1		Robert Rubin, named chairman of the world's biggest banking group Citigroup Sunday, is a former secretary of the US Treasury credited with boosting the United States' economy in the 1990s.
17238	AFP_ENG_20071105.0702.LDC2009T13	the United States' economy-31	nationality	United States-29	1		Robert Rubin, named chairman of the world's biggest banking group Citigroup Sunday, is a former secretary of the US Treasury credited with boosting the United States' economy in the 1990s.
17240	AFP_ENG_20071105.0702.LDC2009T13	former Federal Reserve chief Alan Greenspan-16	jobTitle	chief-14		1	The other two were his Treasury successor Larry Summers and former Federal Reserve chief Alan Greenspan.
17242	AFP_ENG_20071105.0702.LDC2009T13	Citigroup's executive committee-12	jobTitle	executive-11		1	He was until now the influential chairman of Citigroup's executive committee.
17256	AFP_ENG_20070202.0012.LDC2009T13	Brazilian rival CSN-32	nationality	Brazilian-30		1	Tata Steel, the flagship company of the Tata business empire, is set to become the world's fifth-largest steelmaker, vaulting from 56th place, after beating Brazilian rival CSN on Wednesday in a bidding contest for Corus.
17265	AFP_ENG_20070202.0012.LDC2009T13	the UK operations-29	nationality	UK-28	1		What I can say at this point is that we are willing to working in partnership to drive forward an investment strategy that will allow the UK operations to contribute further to the profitability of Tata, he said.
17293	LTW_ENG_20080430.0024.LDC2009T13	fusarium head blight-9	jobTitle	head-8		1	They remember the 1990s, when fusarium head blight, commonly called scab, devastated successive wheat crops.
17315	XIN_ENG_20070215.0225.LDC2009T13	Palestinian Prime Minister Ismail Haneya-13	nationality	Palestinian-9	1		GAZA, Feb. 15 (Xinhua) - Palestinian Prime Minister Ismail Haneya has officially presented his resignation before President Mahmoud Abbas in a meeting held on Thursday night in Gaza City.
17315	XIN_ENG_20070215.0225.LDC2009T13	Palestinian Prime Minister Ismail Haneya-13	jobTitle	prime minister-11	1		GAZA, Feb. 15 (Xinhua) - Palestinian Prime Minister Ismail Haneya has officially presented his resignation before President Mahmoud Abbas in a meeting held on Thursday night in Gaza City.
17315	XIN_ENG_20070215.0225.LDC2009T13	President Mahmoud Abbas-22	jobTitle	president-20	1		GAZA, Feb. 15 (Xinhua) - Palestinian Prime Minister Ismail Haneya has officially presented his resignation before President Mahmoud Abbas in a meeting held on Thursday night in Gaza City.
17352	APW_ENG_20081118.1030.LDC2009T13	a Belgian- Brazilian hybrid-26	nationality	Brazilian-25		1	Anheuser-Busch provides half of America's beer but it has not managed to expand around the world as fast as InBev -- a Belgian- Brazilian hybrid that owns hundreds of local brands but few real stars.
17355	APW_ENG_20081118.1030.LDC2009T13	Mexico's largest brewer-12	nationality	Mexico-9	1		The company did not mention a dispute with Mexico's largest brewer Grupo Modelo -- which was 50-percent owned by Anheuser- Busch.
17375	APW_ENG_20081118.1030.LDC2009T13	Belgium's Interbrew and Brazil-based AmBev.-21	nationality	Belgium-16	1		InBev is renowned for shaving costs since it was formed in a 2004 merger between Belgium's Interbrew and Brazil-based AmBev.
17380	AFP_ENG_20080314.0244.LDC2009T13	the Iranian people-35	nationality	Iranian-34	1		One thing I'd note though is the fact that the government had a heavy hand in deciding who could and could not run raises some questions about whether or not the Iranian people had a full menu of political choices available to them in this election, McCormack said.
17383	AFP_ENG_20080314.0244.LDC2009T13	Iranian reformists-7	nationality	Iranian-6	1		Ahead of the vote, Iranian reformists have expressed fury that hundreds of their candidates were disqualified in vetting for the polls while conservatives have accused leading moderates of being too close to the West.
17387	AFP_ENG_20080314.0244.LDC2009T13	Iran's leadership-3	nationality	Iran-1	1		Iran's leadership has been keen to minimize political divisions and make a show of national unity amid the tensions over the Iranian atomic drive, which Washington charges is an unacknowledged effort to develop nuclear weapons.
17387	AFP_ENG_20080314.0244.LDC2009T13	the Iranian atomic drive-25	nationality	Iranian-23	1		Iran's leadership has been keen to minimize political divisions and make a show of national unity amid the tensions over the Iranian atomic drive, which Washington charges is an unacknowledged effort to develop nuclear weapons.
17390	AFP_ENG_20080314.0244.LDC2009T13	State Department deputy spokesman Tom Casey-6	jobTitle	spokesman-4	1		State Department deputy spokesman Tom Casey appeared to say as much last week, though he did not actually mention the elections.
17420	APW_ENG_20070614.1652.LDC2009T13	the Egyptian side of the border in the town of Rafah-22	nationality	Egyptian-13		1	The Fatah members, carrying AK-47 rifles, were received on the Egyptian side of the border in the town of Rafah by officials who had coordinated with the fighters prior to their arrival, said Capt. Mohammed Badr, a police officer in the northern Sinai Peninsula.
17436	XIN_ENG_20080825.0251.LDC2009T13	Venezuela's energy minister Rafael Rmirez-6	nationality	Venezuela-1	1		Venezuela's energy minister Rafael Rmirez said last Friday that there is plenty of oil in the market and indicated that the OPEC should consider cutting output at the upcoming September meeting if the recent prices drop led to a sustained downturn.
17436	XIN_ENG_20080825.0251.LDC2009T13	Venezuela's energy minister Rafael Rmirez-6	jobTitle	minister-4		1	Venezuela's energy minister Rafael Rmirez said last Friday that there is plenty of oil in the market and indicated that the OPEC should consider cutting output at the upcoming September meeting if the recent prices drop led to a sustained downturn.
17440	AFP_ENG_20081027.0169.LDC2009T13	Spain's North African enclave of Melilla-22	nationality	Spain-16		1	Around 40 African migrants took advantage of flood damage at the border to cross into Spain's North African enclave of Melilla from Morocco on Monday, police and local government officials said.
17446	AFP_ENG_20081027.0169.LDC2009T13	Spanish territory-21	nationality	Spanish-20	1		The border barriers between Melilla and Morocco have been regularly assaulted in the past by migrants trying to enter Spanish territory, although tighter border security has reduced the frequency of such attempts.
17448	AFP_ENG_20081027.0169.LDC2009T13	Spanish security forces-10	nationality	Spanish-8	1		They included several shot by Moroccan or Spanish security forces during assaults on the borders of Melilla and Ceuta, another Spanish enclave in North Africa.
17479	APW_ENG_20080806.0063.LDC2009T13	U.S. Secret Service Director Mark Sullivan-34	jobTitle	secret service director-32	1		Gonzalez was a U.S. Secret Service informant who helped the agency take over a Web site being used to transmit stolen identifiers and stolen credit card numbers, U.S. Secret Service Director Mark Sullivan said at the news conference.
17487	APW_ENG_20080806.0063.LDC2009T13	German officials-15	nationality	German-14	1		Justice Department officials said Suvorov was arrested on the San Diego charges by German officials in March when he traveled there on vacation.
17503	AFP_ENG_20080916.0850.LDC2009T13	the American people-21	nationality	American-20	1		Neither one of them has been able to craft a message that has been able to reach the American people, said Andrew Dowdle, assistant professor of political science at the University of Arkansas.
17504	AFP_ENG_20080916.0850.LDC2009T13	US financial instutitions-32	nationality	US-30	1		Both McCain and Obama went in search of that message Monday, courting voters who fear seeing their pension funds evaporate in the stocks freefall amid warnings other revered US financial instutitions were on the rocks.
17523	AFP_ENG_20080916.0850.LDC2009T13	the US economy-40	nationality	the US-39	1		That comment appeared to be a direct attempt to draw attention to Obama's short time as a national figure, and to raise doubts that he was fit to take on the daunting challenge of pulling the US economy out of its hole.
17559	XIN_ENG_20070903.0046.LDC2009T13	its vice-chairman U Tin Oo-28	jobTitle	vice-chairman-25	1		However, citing the reason of military government's house arrest placed on the party's general secretary Aung San Suu Kyi and its vice-chairman U Tin Oo, the NLD kept boycotting the convention until its end.
17564	CNA_ENG_20081016.0028.LDC2009T13	southern Taiwan's Tainan County-10	nationality	Taiwan-7	1		A rice production plant in southern Taiwan's Tainan County is trying to promote a farming technique that replaces pesticides with ducks, plant owner Huang Li- chin said Thursday.
17564	CNA_ENG_20081016.0028.LDC2009T13	plant owner Huang Li- chin-28	jobTitle	owner-25	1		A rice production plant in southern Taiwan's Tainan County is trying to promote a farming technique that replaces pesticides with ducks, plant owner Huang Li- chin said Thursday.
17594	APW_ENG_20080302.0793.LDC2009T13	the strongly pro-Putin United Russia party-8	nationality	Russia-7	1		Meanwhile, the strongly pro-Putin United Russia party holds seven out of every 10 seats in the State Duma, or parliament.
17595	APW_ENG_20080302.0793.LDC2009T13	Russia's constitution-19	nationality	Russia-17	1		But political experts remain uncertain whether Putin is prepared to accept the smaller role envisioned in Russia's constitution, and have speculated on how -- if he chooses -- he might try to maintain effective leadership of the country.
17602	APW_ENG_20080302.0793.LDC2009T13	the Prosecutor General-14	jobTitle	prosecutor-13		1	-- nominates appointments to the Constitutional Court and the office of the Prosecutor General
17666	AFP_ENG_20080329.0084.LDC2009T13	the England striker-4	nationality	England-3	1		And the England striker claimed his second, again courtesy of his in-form team- mate, when he collected Ronaldo's neat reverse pass and finished from close range.
17671	AFP_ENG_20080418.0285.LDC2009T13	office head Sheikh Harith-21	jobTitle	head-19		1	The police and the army have laid siege to Sadr's office in Basra, office head Sheikh Harith al-Athari told AFP.
17671	AFP_ENG_20080418.0285.LDC2009T13	office head Sheikh Harith-21	jobTitle	sheikh-20	1		The police and the army have laid siege to Sadr's office in Basra, office head Sheikh Harith al-Athari told AFP.
17689	AFP_ENG_20080418.0285.LDC2009T13	US forces-26	nationality	US-25	1		Sadr City has been a site of violent clashes between Shiite militiamen, mostly from Sadr's Mahdi Army militia, and Iraqi and US forces, since March 25 when Maliki ordered a crackdown in Basra.
17710	AFP_ENG_20080115.0657.LDC2009T13	Australia's leading medical institutions-18	nationality	Australia-14	1		They are staying at Melbourne's Royal Children's Hospital, one of Australia's leading medical institutions for children, and will live at a rehabilitation centre in the countryside if successfully separated, while recovering from the surgery.
17771	AFP_ENG_20070903.0070.LDC2009T13	US troop reduction-6	nationality	US-4	1		Bush hints at US troop reduction in Iraq
17775	AFP_ENG_20070903.0070.LDC2009T13	fewer American forces-37	nationality	American-36	1		General Petraeus and Ambassador Crocker tell me if the kind of success we are now seeing (in Anbar) continues, it is possible to maintain the same level of security with fewer American forces, Bush said before leaving Iraq a few hours later for a summit of Asia-Pacific leaders in Australia.
17779	AFP_ENG_20070903.0070.LDC2009T13	US lawmakers-19	nationality	US-18	1		The White House is to make a formal report to Congress by September 15 aimed at persuading US lawmakers to continue funding the Iraq war, four and a half bloody years since the US-led invasion of 2003.
17781	AFP_ENG_20070903.0070.LDC2009T13	US forces-32	nationality	US-31	1		Waiting for him were US Defence Secretary Robert Gates, General Peter Pace, the chairman of the Joint Chiefs of Staff, Admiral William Fallon, the commander of US forces in the Middle East, and Petraeus.
17801	AFP_ENG_20070903.0070.LDC2009T13	Prime Minister Gordon Brown-4	jobTitle	prime minister-2	1		Prime Minister Gordon Brown stressed that British forces stood ready to re- intervene in Basra if the security situation demanded, telling BBC radio: This is a pre-planned and this is an organised move.
17801	AFP_ENG_20070903.0070.LDC2009T13	British forces-8	nationality	British-7	1		Prime Minister Gordon Brown stressed that British forces stood ready to re- intervene in Basra if the security situation demanded, telling BBC radio: This is a pre-planned and this is an organised move.
17805	AFP_ENG_20070903.0070.LDC2009T13	US officials-16	nationality	US-15	1		The United States and Britain have been at odds over Iraq recently, with US officials voicing frustration at deteriorating security in Basra.
17815	NYT_ENG_20080818.0153.LDC2009T13	Iraq today-8	nationality	Iraq-7		1	Of all the political problems facing Iraq today, perhaps none is so intractable as the fate of Kirkuk, a city of 900,000 that Kurds, Arabs and Turkmens all claim as their own.
17826	NYT_ENG_20080818.0153.LDC2009T13	a Turkmen political headquarters-14	nationality	Turkmen-12	1		After the attack, a mob of Kurds set upon a Turkmen political headquarters, eventually firebombing the building.
17827	NYT_ENG_20080818.0153.LDC2009T13	the Turkmen guards-7	nationality	Turkmen-6	1		At some point, the Turkmen guards inside fired at the crowd.
17830	NYT_ENG_20080818.0153.LDC2009T13	the Turkmen guards-5	nationality	Turkmen-4	1		One of the Turkmen guards wounded in the fighting was quickly interrogated at the hospital by the Asaish and the police.
17833	NYT_ENG_20080818.0153.LDC2009T13	the senior Turkmen-4	jobTitle	senior-3		1	But the senior Turkmen on the force, Maj. Gen. Turhan Abdul-Rahman Youssef, fears a whitewash.
17834	NYT_ENG_20080818.0153.LDC2009T13	the wounded Turkmen guard-23	nationality	Turkmen-22	1		I don't think we will have a result, he said, describing the broadcast showing the wounded Turkmen guard as illegal.
17847	NYT_ENG_20080818.0153.LDC2009T13	Iraqi troops-22	nationality	Iraqi-21	1		After the suicide bombing, that conflict was evident in a dispute about whether to bring a substantial number of Iraqi troops into the city, in a direct challenge to Kurdish supremacy.
17869	NYT_ENG_20080818.0153.LDC2009T13	the Turkmen party headquarters-12	nationality	Turkmen-10	1		Within minutes the mob was in front of the Turkmen party headquarters.
17870	NYT_ENG_20080818.0153.LDC2009T13	the Turkmen guards-10	nationality	Turkmen-9	1		While U.S. and Kurdish officials agree that the Turkmen guards fired into the crowd, Paschal -- who watched the skirmish unfold in a video feed from a remotely piloted aerial drone -- said that the Turkmens did not appear to fire wantonly, and that they instead gradually escalated until they were firing directly into a large and growing mob that posed a threat.
17887	APW_ENG_20070718.1602.LDC2009T13	BOSTON 2007-07-18 20:41:20 UTC-4	city	BOSTON-1		1	BOSTON 2007-07-18 20:41:20 UTC
17932	NYT_ENG_20080205.0181.LDC2009T13	Xerox's Palo Alto Research Center-21	city	Palo Alto-19	1		Schmidt is a computer scientist who worked as a researcher at Bell Laboratories and at Xerox's Palo Alto Research Center before moving into management.
17984	APW_ENG_20080810.0857.LDC2009T13	A Christian activist-3	religion	christian-2	1		A Christian activist was detained Sunday while bicycling to a church service in the Chinese capital attended by U.S. President George W. Bush, who emerged later extolling religious freedoms before continuing with his Olympics visit.
17984	APW_ENG_20080810.0857.LDC2009T13	the Chinese capital-16	nationality	Chinese-15	1		A Christian activist was detained Sunday while bicycling to a church service in the Chinese capital attended by U.S. President George W. Bush, who emerged later extolling religious freedoms before continuing with his Olympics visit.
17984	APW_ENG_20080810.0857.LDC2009T13	U.S. President George W. Bush-23	jobTitle	president-20	1		A Christian activist was detained Sunday while bicycling to a church service in the Chinese capital attended by U.S. President George W. Bush, who emerged later extolling religious freedoms before continuing with his Olympics visit.
18002	APW_ENG_20080810.0857.LDC2009T13	the south entrance of Tiananmen Square-31	nationality	south-27		1	In the Tibet protest, Padma-Dolma Fielitz, a 21-year-old Tibetan, and another activist held the Himalayan region's national flag aloft just outside the south entrance of Tiananmen Square, according to a statement by Students for a Free Tibet.
18006	APW_ENG_20080810.0857.LDC2009T13	the activist group-12	jobTitle	activist-11		1	Later Sunday, John Hocevar, a member of the activist group who videotaped the protest, told AP Television News that Chinese officials had escorted the group onto a plane bound for the United States.
18006	APW_ENG_20080810.0857.LDC2009T13	Chinese officials-24	nationality	Chinese-23	1		Later Sunday, John Hocevar, a member of the activist group who videotaped the protest, told AP Television News that Chinese officials had escorted the group onto a plane bound for the United States.
18021	XIN_ENG_20080125.0207.LDC2009T13	Egyptian troops-25	nationality	Egyptian-24	1		Some Palestinians were seen to use a bulldozer trying to open new passages into Egypt at the Egyptian- Gaza border on Friday as Egyptian troops moved to close the border town of Rafah, the pan- Arab television al-Jazeera reported.
18035	APW_ENG_20081004.0102.LDC2009T13	Los Angeles County Superior Court Judge Mitchell Beckloff-8	city	Los Angeles-2	1		Los Angeles County Superior Court Judge Mitchell Beckloff issued preliminary injunctions against the Johnsons more than a year ago before issuing his final decision.
18084	APW_ENG_20070212.0647.LDC2009T13	Croatia's first pro- Western governing coalition-16	nationality	Croatia-10	1		Racan was premier from 2000 to 2003, leading Croatia's first pro- Western governing coalition after the authoritarian and nationalist rule of late President Franjo Tudjman.
18084	APW_ENG_20070212.0647.LDC2009T13	late President Franjo Tudjman-27	jobTitle	president-25	1		Racan was premier from 2000 to 2003, leading Croatia's first pro- Western governing coalition after the authoritarian and nationalist rule of late President Franjo Tudjman.
18104	LTW_ENG_20070222.0120.LDC2009T13	the president's proposal-27	jobTitle	president-25		1	But they say that the biggest problem is the 47 million people in the United States with no health insurance, and that the president's proposal would help only a small fraction of them.
18107	LTW_ENG_20070222.0120.LDC2009T13	the president's focus-6	jobTitle	president-4		1	``While the president's focus on health care is important, his proposals will only worsen the crisis by undermining the quality coverage that millions of working families now rely on, and replacing it with a tax break that will benefit the wealthiest Americans,'' Sen. Edward M. Kennedy, D-Mass., chairman of the Senate Health, Education, Labor and Pensions Committee, said Wednesday in a statement.
18123	APW_ENG_20081005.0146.LDC2009T13	Mexico's federal government-4	nationality	Mexico-1	1		Mexico's federal government turns down most requests to hold concerts at ancient temples.
18130	APW_ENG_20081005.0146.LDC2009T13	The Indian language-3	nationality	Indian-2	1		The Indian language is still spoken by almost a million people in the region.
18135	APW_ENG_20081005.0146.LDC2009T13	Mexico's cowboy- singers-25	nationality	Mexico-22	1		But the audience went wild when, in an encore, Domingo donned a silver-buttoned suit like the ones used by Mexico's cowboy- singers and belted out mariachi classics like El Rey, at times asking the audience to sing along.
18151	NYT_ENG_20081217.0189.LDC2009T13	the president's house-46	jobTitle	president-44		1	Ever since Mary Todd Lincoln overshot the White House decorating budget by $6,700 (a third of her $20,000 appropriation), infuriating her husband and delighting a press corps that had already turned against her, the redecoration of the president's house has been a public relations minefield.
18166	XIN_ENG_20071018.0247.LDC2009T13	Chinese authorities-2	nationality	Chinese-1	1		Chinese authorities to investigate illegal employment of minors
18172	XIN_ENG_20071018.0247.LDC2009T13	Chinese law-2	nationality	Chinese-1	1		Chinese law bans minors under the age of 16 from working and those between 16 and 18 must be given easier and safer work than adult workers.
18185	XIN_ENG_20070621.0245.LDC2009T13	Sierra Leone's helicopter crash-7	nationality	Sierra Leone-4	1		Victims of Sierra Leone's helicopter crash identified
18188	XIN_ENG_20070621.0245.LDC2009T13	Togolese health minister Charles Kondi Agba-16	nationality	Togolese-11	1		During a cabinet meeting, which was held Wednesday, Togolese health minister Charles Kondi Agba, who is also the chairman of the inter-ministerial commission on the helicopter crash, said the experts, who were dispatched by the French foreign ministry, had managed to identify 14 of the 20 people who perished in the crash.
18188	XIN_ENG_20070621.0245.LDC2009T13	Togolese health minister Charles Kondi Agba-16	jobTitle	health minister-13	1		During a cabinet meeting, which was held Wednesday, Togolese health minister Charles Kondi Agba, who is also the chairman of the inter-ministerial commission on the helicopter crash, said the experts, who were dispatched by the French foreign ministry, had managed to identify 14 of the 20 people who perished in the crash.
18188	XIN_ENG_20070621.0245.LDC2009T13	the French foreign ministry-43	nationality	French-41	1		During a cabinet meeting, which was held Wednesday, Togolese health minister Charles Kondi Agba, who is also the chairman of the inter-ministerial commission on the helicopter crash, said the experts, who were dispatched by the French foreign ministry, had managed to identify 14 of the 20 people who perished in the crash.
18190	XIN_ENG_20070621.0245.LDC2009T13	four Gabonese nationals-29	nationality	Gabonese-28	1		Meanwhile, the minister said more samples had been taken to France to help with the identification of six further victims, including two Togolese and four Gabonese nationals.
18193	LTW_ENG_20080804.0027.LDC2009T13	the American Medical Association-19	nationality	American-17	1		He presented the results, which will be published this week in the Journal of the American Medical Association, at the International AIDS Conference in Mexico City.
18193	LTW_ENG_20080804.0027.LDC2009T13	Mexico City-28	nationality	Mexico-27		1	He presented the results, which will be published this week in the Journal of the American Medical Association, at the International AIDS Conference in Mexico City.
18223	AFP_ENG_20081008.0311.LDC2009T13	US President George W. Bush-5	nationality	US-1	1		US President George W. Bush was to sign legislation on Wednesday to enact a landmark US-India nuclear deal, in a lavish ceremony to highlight how the pact helps usher in a new era in relations.
18223	AFP_ENG_20081008.0311.LDC2009T13	US President George W. Bush-5	jobTitle	president-2	1		US President George W. Bush was to sign legislation on Wednesday to enact a landmark US-India nuclear deal, in a lavish ceremony to highlight how the pact helps usher in a new era in relations.
18225	AFP_ENG_20081008.0311.LDC2009T13	Bush and Indian Prime Minister Manmohan Singh-7	nationality	Indian-3	1		Bush and Indian Prime Minister Manmohan Singh signed the deal in July 2005, touching off a difficult battle with wary lawmakers on either side and critics who warn it undermines global efforts to curb the spread of nuclear know-how.
18225	AFP_ENG_20081008.0311.LDC2009T13	Bush and Indian Prime Minister Manmohan Singh-7	jobTitle	prime minister-5	1		Bush and Indian Prime Minister Manmohan Singh signed the deal in July 2005, touching off a difficult battle with wary lawmakers on either side and critics who warn it undermines global efforts to curb the spread of nuclear know-how.
18226	AFP_ENG_20081008.0311.LDC2009T13	India access-5	nationality	India-4		1	The agreement offers India access to sophisticated US technology and cheap atomic energy in return for allowing UN inspections of some of its civilian nuclear facilities -- but not military nuclear sites.
18226	AFP_ENG_20081008.0311.LDC2009T13	sophisticated US technology-9	nationality	US-8	1		The agreement offers India access to sophisticated US technology and cheap atomic energy in return for allowing UN inspections of some of its civilian nuclear facilities -- but not military nuclear sites.
18229	AFP_ENG_20081008.0311.LDC2009T13	US Secretary of State Condoleezza Rice-17	jobTitle	secretary of state-15	1		The ceremony on Wednesday will draw Vice President Dick Cheney, US Secretary of State Condoleezza Rice, Energy Secretary Samuel Bodman, and India's ambassador to Washington, Ronen Sen, to the White House's ornate East Room.
18229	AFP_ENG_20081008.0311.LDC2009T13	India's ambassador-27	nationality	India-25	1		The ceremony on Wednesday will draw Vice President Dick Cheney, US Secretary of State Condoleezza Rice, Energy Secretary Samuel Bodman, and India's ambassador to Washington, Ronen Sen, to the White House's ornate East Room.
18238	AFP_ENG_20081008.0311.LDC2009T13	The main opposition Hindu nationalists-17	religion	hindu-16	1		Singh also had a rough ride over the deal at home: The main opposition Hindu nationalists and the Communists have both slammed it as curbing India's military options and bringing the country's foreign policy too much under US influence.
18238	AFP_ENG_20081008.0311.LDC2009T13	India's military options-30	nationality	India-27	1		Singh also had a rough ride over the deal at home: The main opposition Hindu nationalists and the Communists have both slammed it as curbing India's military options and bringing the country's foreign policy too much under US influence.
18238	AFP_ENG_20081008.0311.LDC2009T13	US influence-42	nationality	US-41	1		Singh also had a rough ride over the deal at home: The main opposition Hindu nationalists and the Communists have both slammed it as curbing India's military options and bringing the country's foreign policy too much under US influence.
18243	XIN_ENG_20080312.0202.LDC2009T13	American citizens-11	nationality	American-10	1		The deserved economic, social and cultural rights of American citizens have not been properly protected.
18247	XIN_ENG_20080312.0202.LDC2009T13	eight American citizens-11	nationality	American-10	1		In another word, almost one out of eight American citizens lives in poverty.
18253	XIN_ENG_20080312.0202.LDC2009T13	American total national income-19	nationality	American-16		1	The earnings of the highest one percent of the population accounted for 21.2 percent of American total national income in 2005, compared with 19 percent in 2004.
18282	APW_ENG_20070420.1288.LDC2009T13	European Central Bank President Jean-Claude Trichet-6	jobTitle	president-4	1		European Central Bank President Jean-Claude Trichet said he had heard assurances from both the United States and Japan that they did not want to see their currencies at such lows.
18284	APW_ENG_20070420.1288.LDC2009T13	Japan's finance minister and head of the Central Bank-10	nationality	Japan-1	1		Japan's finance minister and head of the Central Bank told the G-7 meeting in Washington last week that the Japanese exchange rates should reflect the fact that the nation's economy is recovering.
18284	APW_ENG_20070420.1288.LDC2009T13	the Japanese exchange rates-23	nationality	Japanese-21	1		Japan's finance minister and head of the Central Bank told the G-7 meeting in Washington last week that the Japanese exchange rates should reflect the fact that the nation's economy is recovering.
18288	APW_ENG_20070420.1288.LDC2009T13	the British pound-21	nationality	British-20	1		The euro rose to a two-year high Wednesday but stopped short of hitting its record, even as the British pound reached a 26-year high after breaking the US$2 mark this week.
18290	APW_ENG_20070420.1288.LDC2009T13	training programs-7	school	training-6		1	They will look at increasing training programs to encourage people to find new jobs as manufacturers move to lower-wage locations elsewhere.
18316	APW_ENG_20070215.1376.LDC2009T13	then-Yugoslav leader Slobodan Milosevic-29	jobTitle	leader-27	1		Sulejman's father, meanwhile, narrowly survived the 1995 massacre in Srebrenica of some 8,000 Muslim men and boys by Serb forces loyal to then-Yugoslav leader Slobodan Milosevic.
18322	APW_ENG_20070215.1376.LDC2009T13	Salt Lake City-10	city	Salt Lake-9		1	They created new lives for themselves in Salt Lake City, relatives said.
18324	APW_ENG_20070215.1376.LDC2009T13	a Salt Lake City shopping mall-30	city	Salt Lake-27	1		On Monday, Sulejman Talovic -- described by his Utah neighbors as a loner who always dressed in black -- opened fire at a Salt Lake City shopping mall, killing five people and wounding four before being shot dead by police.
18356	AFP_ENG_20081221.0104.LDC2009T13	the Israeli army-12	nationality	Israeli-11	1		Militant rocket and mortar fire continued on Sunday, the Israeli army said, reporting that one person was slightly wounded.
18357	AFP_ENG_20081221.0104.LDC2009T13	A Palestinian medic-3	nationality	Palestinian-2	1		A Palestinian medic said a woman had been injured in northern Gaza by shrapnel from a tank shell but the military denied firing in the area.
18371	AFP_ENG_20081221.0104.LDC2009T13	president Mahmud Abbas-26	jobTitle	president-24	1		The armed wing of the radical Islamic Jihad and the Al-Aqsa Martyrs Brigade, which is loosely linked to the Fatah movement of president Mahmud Abbas, claimed it was behind the rockets.
18372	AFP_ENG_20081221.0104.LDC2009T13	Egyptian mediation-32	nationality	Egyptian-31	1		Tensions around Gaza have risen steadily since Friday, when Hamas said it would not renew a six-month truce with Israel that came into effect in June after months of Egyptian mediation.
18374	AFP_ENG_20081221.0104.LDC2009T13	several Israeli ministers-4	nationality	Israeli-3	1		Although several Israeli ministers have for weeks been calling for the army to oust the Islamist masters of Gaza, observers say the government is wary of launching a major offensive less than two months before the election for fear it would not be able to score a decisive victory.
18375	AFP_ENG_20081221.0104.LDC2009T13	military analyst Alex Fishman-32	jobTitle	military analyst-30	1		The politicians aren't in any rush to reach election day with an incomplete military operation and only partial results hanging around their necks, wrote military analyst Alex Fishman in top- selling daily Yediot Aharonot.
18378	AFP_ENG_20081221.0104.LDC2009T13	an Israeli blockade-17	nationality	Israeli-16	1		The over-crowded and aid-dependent land of some 1.5 million people has been subject to an Israeli blockade and repeated raids since 2006, when Hamas won Palestinian elections and later joined in a deadly cross-border raid which saw militants capture an Israeli soldier who remains hostage to this day.
18378	AFP_ENG_20081221.0104.LDC2009T13	Palestinian elections-28	nationality	Palestinian-27	1		The over-crowded and aid-dependent land of some 1.5 million people has been subject to an Israeli blockade and repeated raids since 2006, when Hamas won Palestinian elections and later joined in a deadly cross-border raid which saw militants capture an Israeli soldier who remains hostage to this day.
18378	AFP_ENG_20081221.0104.LDC2009T13	an Israeli soldier-43	nationality	Israeli-42	1		The over-crowded and aid-dependent land of some 1.5 million people has been subject to an Israeli blockade and repeated raids since 2006, when Hamas won Palestinian elections and later joined in a deadly cross-border raid which saw militants capture an Israeli soldier who remains hostage to this day.
18401	AFP_ENG_20070405.0083.LDC2009T13	A South Korean activist-4	nationality	South Korean-3	1		A South Korean activist convicted of spying for North Korea lost his appeal Thursday but had his prison term reduced.
18410	AFP_ENG_20070822.0248.LDC2009T13	the Scotland v Romania match-14	nationality	Scotland-11		1	We're encountering some difficulties in Edinburgh for the Scotland v Romania match, and in Cardiff for Wales v Japan and Fiji v Canada, for which 20,000 tickets have been sold with one month to go before the game, Lapasset said.
18410	AFP_ENG_20070822.0248.LDC2009T13	Wales v Japan-22	nationality	Wales-20		1	We're encountering some difficulties in Edinburgh for the Scotland v Romania match, and in Cardiff for Wales v Japan and Fiji v Canada, for which 20,000 tickets have been sold with one month to go before the game, Lapasset said.
18410	AFP_ENG_20070822.0248.LDC2009T13	the Scotland v Romania match-14	nationality	Romania-13		1	We're encountering some difficulties in Edinburgh for the Scotland v Romania match, and in Cardiff for Wales v Japan and Fiji v Canada, for which 20,000 tickets have been sold with one month to go before the game, Lapasset said.
