High Recall results

Input Files: 
   Extractions File: tac_development/benchmark/results/39-result-file
   Answer Key File: tac_development/benchmark/scoring/38-answer-key.txt
Output Files: 
   Scoring Report: tac_development/benchmark/scoring/39-extraction-scoring
   New Answer Key: tac_development/benchmark/scoring/39-answer-key-untagged.txt


Correct Extractions ------------------------------------------------

SentenceIndex	DocumentId	Entity	Relation	Slotfill(tag)	Correct	Incorrect	Sentence
3973	APW_ENG_20080728.0268.LDC2009T13	union spokesman Erhard Ott-23	school	union-20		1	Ground crews in Frankfurt, Hamburg, Munich and several other cities were taking part in the stoppage, union spokesman Erhard Ott said on ZDF television.
3995	NYT_ENG_20081217.0168.LDC2009T13	senior military officials-10	jobTitle	senior-8		1	But in discussing the new plan, senior military officials nonetheless made clear that they were not comfortable with the time frame Obama articulated in the campaign.
3999	NYT_ENG_20081217.0168.LDC2009T13	Vice President-elect Joseph R. Biden Jr.-6	jobTitle	president-elect-2		1	Vice President-elect Joseph R. Biden Jr.
4002	NYT_ENG_20081217.0168.LDC2009T13	Emanuel, who will be White House chief of staff-11	jobTitle	chief-9		1	Rahm Emanuel, who will be White House chief of staff
4053	APW_ENG_20071023.0870.LDC2009T13	members of Parliament-8	jobTitle	members of parliament-8		1	Earlier this month, Nigerian members of Parliament traded blows -- and one of them later died of a heart attack -- during a debate over the allegations.
4192	APW_ENG_20070426.0423.LDC2009T13	aide, Sheik Salah al-Obaidi-9	jobTitle	sheik-7		1	Nonetheless, an al-Sadr aide, Sheik Salah al-Obaidi, told reporters in the Shiite holy city of Najaf that other demonstrations were planned in Baghdad to condemn the wall.
4290	NYT_ENG_20070622.0068.LDC2009T13	SENATOR STANDS IN WAY OF OPEN GOVERNMENT BILL-9	jobTitle	senator-2		1	ONE SENATOR STANDS IN WAY OF OPEN GOVERNMENT BILL
4358	XIN_ENG_20080705.0140.LDC2009T13	Hong Kong Special Administrative Region (HKSAR) government Chief Executive Donald Tsang and principal officials of the HKSAR government-28	jobTitle	chief executive-19		1	Upon his arrival, Xi was greeted by Hong Kong Special Administrative Region (HKSAR) government Chief Executive Donald Tsang and principal officials of the HKSAR government.
4486	NYT_ENG_20080716.0084.LDC2009T13	training camp-3	school	training-2		1	Seeing training camp begin with Vick in court in Richmond, Va., and PETA protestors outside the gates at Flowery Branch?
4499	NYT_ENG_20080716.0084.LDC2009T13	quarterback, new coach, new general manager-14	jobTitle	general manager-14		1	A radically different team - new quarterback, new coach, new general manager - will open training camp next week.
4652	LTW_ENG_20081011.0097.LDC2009T13	secretary of state and attorney general-10	jobTitle	secretary of state-7		1	Agents with the Nevada secretary of state and attorney general's office raided the group's Clark County headquarters, alleging that ACORN had hired felons to collect signatures and had submitted about 300 apparently fraudulent registration cards.
4743	AFP_ENG_20070209.0210.LDC2009T13	Russian President Vladimir Putin, German Chancellor Angela Merkel, new US Defence Secretary Robert Gates and European Union foreign policy chief Javier Solana-24	jobTitle	chancellor-7		1	Russian President Vladimir Putin, German Chancellor Angela Merkel, new US Defence Secretary Robert Gates and European Union foreign policy chief Javier Solana, who led the EU's stalled talks with Iran, will all be at the conference.
4743	AFP_ENG_20070209.0210.LDC2009T13	Russian President Vladimir Putin, German Chancellor Angela Merkel, new US Defence Secretary Robert Gates and European Union foreign policy chief Javier Solana-24	jobTitle	president-2		1	Russian President Vladimir Putin, German Chancellor Angela Merkel, new US Defence Secretary Robert Gates and European Union foreign policy chief Javier Solana, who led the EU's stalled talks with Iran, will all be at the conference.
4837	LTW_ENG_20070321.0111.LDC2009T13	Connecticut, Sen. Joe Biden of Delaware and New Mexico Gov. Bill Richardson-33	jobTitle	sen.-23		1	For Edwards and other Democrats seeking to catch up with Clinton and Obama -- such as Sen. Christopher Dodd of Connecticut, Sen. Joe Biden of Delaware and New Mexico Gov. Bill Richardson -- the money flow, or lack thereof, could produce a moment of reckoning.
4837	LTW_ENG_20070321.0111.LDC2009T13	Sen. Christopher Dodd of Connecticut, Sen. Joe Biden of Delaware and New Mexico Gov. Bill Richardson-33	jobTitle	sen.-17		1	For Edwards and other Democrats seeking to catch up with Clinton and Obama -- such as Sen. Christopher Dodd of Connecticut, Sen. Joe Biden of Delaware and New Mexico Gov. Bill Richardson -- the money flow, or lack thereof, could produce a moment of reckoning.
4869	LTW_ENG_20070321.0111.LDC2009T13	Singer, a pioneer-10	jobTitle	singer-7		1	One Republican operative said that Paul Singer, a pioneer in hedge-fund investing and a Giuliani backer, is personally making calls to potential donors in New York and Washington, putting his own capital on the line to round up cash.
5252	APW_ENG_20070326.1273.LDC2009T13	Rev. Martin Luther King Jr.-42	jobTitle	king-41		1	Abraham Joshua Heschel taught Jewish ethics and mysticism at the Jewish Theological Seminary in New York, where he combined deep scholarship with a strong moral passion that led him to march for civil rights with the Rev. Martin Luther King Jr. and to oppose the Vietnam war.
5254	APW_ENG_20070326.1273.LDC2009T13	born concert pianist Severin Eisenberger and her father, a refugee-34	jobTitle	pianist-26		1	Susannah Heschel said her parents met during World War II in Cincinnati, where her mother was studying piano with the Polish- born concert pianist Severin Eisenberger and her father, a refugee from Nazi-occupied Poland, was teaching at Hebrew Union College.
5260	APW_ENG_20070326.1273.LDC2009T13	King's 1968 funeral-7	jobTitle	king-4		1	The couple attended King's 1968 funeral together and traveled to Italy in 1971, where they had a private audience with Pope Paul VI.
5368	NYT_ENG_20071231.0111.LDC2009T13	Illinois Sen. Barack Obama and former North Carolina Sen. John Edwards-50	jobTitle	sen.-41		1	As Huckabee and Romney sparred for the lead as the Thursday caucuses approach, a new poll showed a virtual three-way dead heat on the Democratic side, with New York Sen. Hillary Clinton maintaining a slight lead over Illinois Sen. Barack Obama and former North Carolina Sen. John Edwards, who has the momentum.
5368	NYT_ENG_20071231.0111.LDC2009T13	Illinois Sen. Barack Obama and former North Carolina Sen. John Edwards-50	jobTitle	sen.-48		1	As Huckabee and Romney sparred for the lead as the Thursday caucuses approach, a new poll showed a virtual three-way dead heat on the Democratic side, with New York Sen. Hillary Clinton maintaining a slight lead over Illinois Sen. Barack Obama and former North Carolina Sen. John Edwards, who has the momentum.
5437	CNA_ENG_20070921.0025.LDC2009T13	Vice President Annette Lu, DPP presidential candidate and former Premier Frank Hsieh, DPP vice presidential candidate and former Premier Su Tseng-chang, DPP Chairman and former Premier Yu Shyi- kun-70	jobTitle	vice president-40		1	Chen Yun-nan, director of the SPO's Special Investigation Task Force, was responding to reports by the United Daily News that the unit's probe into use of the fund by the four DPP bigwigs -- Vice President Annette Lu, DPP presidential candidate and former Premier Frank Hsieh, DPP vice presidential candidate and former Premier Su Tseng-chang, DPP Chairman and former Premier Yu Shyi- kun -- are drawing to an end.
5489	AFP_ENG_20081217.0448.LDC2009T13	Economy Minister Manuel Junior-4	jobTitle	minister-2		1	Economy Minister Manuel Junior said last week that the government may have to rethink its 42 billion dollar spending plans for 2009 if oil prices continue to stagnate.
5602	APW_ENG_20070420.1098.LDC2009T13	Missouri community college fires-4	school	community college-3		1	Missouri community college fires teacher for suicide bomber comment
5607	APW_ENG_20070420.1098.LDC2009T13	campus administrators-11	school	campus-10		1	But after the class, several students complained to campus administrators about the comment, Doepker said.
5610	APW_ENG_20070420.1098.LDC2009T13	teacher's name-12	jobTitle	teacher-10		1	Ozark police and the college did not release the teacher's name pending an investigation.
5623	NYT_ENG_20081118.0192.LDC2009T13	Sen. Ted Stevens of Alaska, convicted last month on federal ethics charges, on Tuesday appeared to have lost his bid for a seventh term as final ballots were counted, giving Democrats at least 58 seats in the Senate for the first years of the Obama administration-49	jobTitle	sen.-1		1	Sen. Ted Stevens of Alaska, convicted last month on federal ethics charges, on Tuesday appeared to have lost his bid for a seventh term as final ballots were counted, giving Democrats at least 58 seats in the Senate for the first years of the Obama administration.
5637	NYT_ENG_20081118.0192.LDC2009T13	President-elect Barack Obama's call-20	jobTitle	president-elect-16		1	Aware of the legislative battles ahead, Senate Democrats said they wanted to adhere to President-elect Barack Obama's call for reconciliation and leniency for Lieberman.
5644	NYT_ENG_20081118.0192.LDC2009T13	Senator Lieberman's statements-39	jobTitle	senator-36		1	The formal resolution before the Democrats, considered in what was described as an emotional meeting in the Old Senate Chamber of the Capitol, also declared that the Democratic caucus rejects and disapproves of Senator Lieberman's statements against Senator Obama in the 2008 presidential campaign.
5741	AFP_ENG_20070502.0586.LDC2009T13	Frankfurt stock-exchange operator Deutsche Boerse and SWX Group-16	jobTitle	operator-11		1	and STOXX Ltd., a joint venture with Frankfurt stock-exchange operator Deutsche Boerse and SWX Group.
5784	APW_ENG_20070111.0221.LDC2009T13	U.S. President George W. Bush's Texas ranch-24	jobTitle	president-18		1	She drew international attention and was dubbed the peace mom after she camped outside of U.S. President George W. Bush's Texas ranch.
5902	APW_ENG_20080131.0031.LDC2009T13	president, a longtime Bible teacher-8	jobTitle	president-3		1	The former president, a longtime Bible teacher at his Plains, Georgia, church, insisted that the meeting was strictly religious, not political.
5909	APW_ENG_20080131.0031.LDC2009T13	President Carter of my prayers-31	jobTitle	president-27		1	Carter said Wednesday that he has been communicating with the current Southern Baptist president, the Rev. Frank Page, who has said that he assured President Carter of my prayers for the meeting despite some doubts about its purpose.
5917	APW_ENG_20080131.0031.LDC2009T13	Rev. Martin Luther King Jr.-10	jobTitle	king-9		1	Several speakers Wednesday invoked the Rev. Martin Luther King Jr. when describing why this meeting was so important.
5918	APW_ENG_20080131.0031.LDC2009T13	King's Dream-43	jobTitle	king-41		1	Bill Underwood, president of Mercer University in Macon, Georgia, a sponsor of the event, said, I think we are taking a step today on the long and difficult journey to one day achieving Dr. King's Dream.
5924	APW_ENG_20071129.0782.LDC2009T13	case of a British teacher-19	jobTitle	teacher-19		1	Riot police surrounded the building as a Sudanese court began proceedings Thursday in the case of a British teacher charged with inciting religious hatred -- a crime punishable by up to 40 lashes -- over letting her pupils name a teddy bear Muhammad.
6091	XIN_ENG_20070308.0022.LDC2009T13	China Internet Network Information Center (CNNIC), the country's domain name administrator-15	jobTitle	administrator-15		1	China Internet Network Information Center (CNNIC), the country's domain name administrator, says the first-year registration fee for domain names ending in .
6191	LTW_ENG_20080715.0045.LDC2009T13	turkey brochettes-14	nationality	turkey-13		1	Think rump of lamb with Puy lentils, saffron-marinated bream, or turkey brochettes.
6272	LTW_ENG_20081031.0044.LDC2009T13	kidney specialist Dr. Azikiwe Nwosu-40	jobTitle	specialist-37		1	In Texas, where illegal immigrants generally can't get routine care, some have cycled through the emergency room at El Paso's Thomason Hospital more than 100 times for life-saving dialysis, said kidney specialist Dr. Azikiwe Nwosu.
6301	LTW_ENG_20081031.0044.LDC2009T13	Stan Rosenstein, the administrator of Medi-Cal, the state health-care program-23	jobTitle	administrator-16		1	California's dialysis policy is largely an economic calculation, said Stan Rosenstein, the administrator of Medi-Cal, the state health-care program for the poor that covers dialysis for illegal immigrants.
6348	AFP_ENG_20070416.0099.LDC2009T13	Prime Minister Nuri al-Maliki's unity government-28	jobTitle	prime minister-23		1	Lawmaker Nassar al-Rubaie, flanked by allies from Sadr's 32-strong parliamentary bloc, said the group was pulling out of Prime Minister Nuri al-Maliki's unity government to push its demands for a withdrawal of US troops.
6353	AFP_ENG_20070416.0099.LDC2009T13	prime minister's lack of response-12	jobTitle	prime minister-8		1	The main reasons are the prime minister's lack of response to the demands of nearly one million people in Najaf asking for the withdrawal of US forces and the deterioration in security and services, Rubaie told reporters.
6559	APW_ENG_20071120.0538.LDC2009T13	prosecutor living-8	jobTitle	prosecutor-7		1	Poland issues arrest warrant for Stalinist-era prosecutor living in Britain
6633	AFP_ENG_20070213.0801.LDC2009T13	Deputy Police Commissioner Richard Ross-24	jobTitle	police commissioner-22		1	It appeared that the shooter was upset over something that was going on inside the business, Deputy Police Commissioner Richard Ross told the Inquirer.
6638	XIN_ENG_20080112.0143.LDC2009T13	Macedonian President Branko Crvenkovski, Prime Minister Nikola Gruevski and Interior Minister Gordana Jankulovska-14	jobTitle	president-2		1	Macedonian President Branko Crvenkovski, Prime Minister Nikola Gruevski and Interior Minister Gordana Jankulovska were rushed to the site of the crash, 25 kilometers southeast of Skopje.
6638	XIN_ENG_20080112.0143.LDC2009T13	Macedonian President Branko Crvenkovski, Prime Minister Nikola Gruevski and Interior Minister Gordana Jankulovska-14	jobTitle	prime minister-7		1	Macedonian President Branko Crvenkovski, Prime Minister Nikola Gruevski and Interior Minister Gordana Jankulovska were rushed to the site of the crash, 25 kilometers southeast of Skopje.
6648	AFP_ENG_20040830.0308.LDC2007T07	university lecturers and students-8	school	university-5		1	In a meeting with university lecturers and students, Khamenei urged young people to take Imam Ali, killed in Kufa in 661 AD by the rival Caliph, as an outstanding model for justice and spirituality.
6739	AFP_ENG_20080313.0495.LDC2009T13	President Idriss Deby Itno's regime-32	jobTitle	president-27		1	Heavily armed rebels crossed into eastern Chad from Sudan on Wednesday, the government said Thursday, a month after a failed rebel attempt to overthrow President Idriss Deby Itno's regime.
6761	APW_ENG_20080401.0928.LDC2009T13	overthrew dictator Mohamed Siad Barre-19	jobTitle	dictator-16		1	Lawless Somalia has not had a functioning government since 1991, when rival warlords overthrew dictator Mohamed Siad Barre and then turned on each other.
6862	AFP_ENG_20070408.0251.LDC2009T13	candidate, ex-vice president Al Gore-10	jobTitle	president-8		1	The 2000 Democratic presidential candidate, ex-vice president Al Gore, has also led a high-profile environmental campaign with his feature film An Inconvenient Truth, about the climate effects of global warming.
6865	APW_ENG_20021119.0653.LDC2007T07	Prime Minister Ariel Sharon's Likud-30	jobTitle	prime minister-26		1	Israel's Labor Party members chose a relative newcomer to national politics, former general Amram Mitzna, as their leader Tuesday to challenge Prime Minister Ariel Sharon's Likud in January elections, an exit poll showed.
6885	APW_ENG_20021119.0653.LDC2007T07	prime minister _-14	jobTitle	prime minister-13		1	In 1996, 1999 and 2001 Israel held direct elections for prime minister _ but that system has now reverted to the past parliamentary one in which the prime minister is the party leader able to muster a majority in the 120-member Knesset.
7150	AFP_ENG_20071109.0162.LDC2009T13	Deputy Information Minister Tariq Azeem-8	jobTitle	minister-6		1	In Pakistan, Deputy Information Minister Tariq Azeem told AFP that Bhutto had been detained for her own safety and would be free to go late Friday.
7208	AFP_ENG_20081120.0780.LDC2009T13	Chief Minister Lim Guan Eng-5	jobTitle	chief-1		1	Chief Minister Lim Guan Eng told the New Straits Times his government was in a bind as the buildings exceed the 15-metre (49-foot) maximum UNESCO height guidelines but were approved by a previous government before heritage status was granted.
7208	AFP_ENG_20081120.0780.LDC2009T13	Chief Minister Lim Guan Eng-5	jobTitle	minister-2		1	Chief Minister Lim Guan Eng told the New Straits Times his government was in a bind as the buildings exceed the 15-metre (49-foot) maximum UNESCO height guidelines but were approved by a previous government before heritage status was granted.
7248	CNA_ENG_20081117.0007.LDC2009T13	the university's anniversary-62	school	the university-60		1	Noting that the agreement reached in June by the two institutions was aimed at strengthening bilateral cooperation in cancer prevention and treatment and enhancing academic and teaching exchanges, Tsai said that the two institutions also agreed to hold two meetings per year between experts from both sides, with the first meeting set on Sunday to celebrate the university's anniversary.
7261	APW_ENG_20070928.0457.LDC2009T13	Jewish law forbade Israel-16	religion	jewish-13		1	Shapira also opposed the first Israeli-Palestinian peace accords in 1993, saying Jewish law forbade Israel from transferring holy land to the Palestinians.
7267	XIN_ENG_20081014.0316.LDC2009T13	south China water contamination-7	nationality	south-4		1	Five fired over south China water contamination
7336	APW_ENG_20070919.0847.LDC2009T13	prime minister disputes-4	jobTitle	prime minister-3		1	Iraqi prime minister disputes Blackwater USA's version of weekend shooting
7420	APW_ENG_20070919.0847.LDC2009T13	island life, the foreign minister-43	jobTitle	foreign minister-43		1	HAVANA -- Washington's 45-year-old embargo has cost Cuba more than US$89 billion (euro64 billion) to date, wreaking havoc on everything from primary education to pest control and nearly all other facets of island life, the foreign minister says.
7495	APW_ENG_20070201.1493.LDC2009T13	Chavez slams U.S. President George W. Bush-10	jobTitle	president-7		1	Venezuela ' s Chavez slams U.S. President George W. Bush on Iraq war, dismisses concerns
7566	NYT_ENG_20080401.0002.LDC2009T13	and John E. Lowe, executive vice president of ConocoPhillips-10	jobTitle	vice president-8		1	and John E. Lowe, executive vice president of ConocoPhillips.
7606	AFP_ENG_20080118.0219.LDC2009T13	Interior Minister Chakib Benmoussa-4	jobTitle	minister-2		1	Interior Minister Chakib Benmoussa has announced an inquiry to find out what went wrong and probe responsibility at every level, while the north African kingdom's ministry of housing has also announced stringent legal measures and checks to prevent such accidents.
7626	AFP_ENG_20081012.0107.LDC2009T13	Germany Timo Boll and Christian Suss-9	religion	christian-8		1	A pair from Germany Timo Boll and Christian Suss defeated Austria's Werner Schlager and Dutchman Trinko Keen 4-3 (9-11, 11-8, 7-11, 7-11, 11-8, 11-6) to claim the European title in the men's doubles.
7685	AFP_ENG_20080519.0535.LDC2009T13	Oil and gas leader Woodside Petroleum-6	jobTitle	leader-4		1	Oil and gas leader Woodside Petroleum surged 10 percent to a record 69.50 dollars and Santos gained 6.8 percent to 19.76 dollars.
7738	NYT_ENG_20080715.0116.LDC2009T13	(golfer Bobby Jones and swimmer Gertrude Ederle)-42	jobTitle	golfer-35		1	Dozens of sidewalk medallions commemorate the early parades, such as the salute to Charles Lindbergh in 1927, and Schwalb considers it great karma that the lone two markers for sports parades (golfer Bobby Jones and swimmer Gertrude Ederle) are both in front of the museum.
7738	NYT_ENG_20080715.0116.LDC2009T13	(golfer Bobby Jones and swimmer Gertrude Ederle)-42	jobTitle	swimmer-39		1	Dozens of sidewalk medallions commemorate the early parades, such as the salute to Charles Lindbergh in 1927, and Schwalb considers it great karma that the lone two markers for sports parades (golfer Bobby Jones and swimmer Gertrude Ederle) are both in front of the museum.
7743	NYT_ENG_20080715.0116.LDC2009T13	Billie Jean King International Women's Sports Center-36	jobTitle	king-31		1	The biggest win-win among sports organizations has to be the partnership with the Women's Sports Foundation, which was without a permanent home before it christened the Billie Jean King International Women's Sports Center as part of the museum.
7765	LTW_ENG_20071202.0013.LDC2009T13	university campuses-57	school	university-56		1	Decades of stifled religious and political freedoms have ignited two trends: an underground radicalism producing militants willing to wage jihad in Iraq, Afghanistan and Europe, and a more moderate, yet potent, religious yearning that can be seen in the increasing numbers of beards and head scarves in cafes and on university campuses.
7765	LTW_ENG_20071202.0013.LDC2009T13	beards and head scarves-51	jobTitle	head-50		1	Decades of stifled religious and political freedoms have ignited two trends: an underground radicalism producing militants willing to wage jihad in Iraq, Afghanistan and Europe, and a more moderate, yet potent, religious yearning that can be seen in the increasing numbers of beards and head scarves in cafes and on university campuses.
7774	LTW_ENG_20071202.0013.LDC2009T13	Internet seepage of radical Islam-42	religion	islam-42		1	A Tunisian government official, who asked not to be named, acknowledged the rise in extremism, the dangerous prospect of battle-hardened Tunisian Islamic militants returning from Iraq and what he described as the Internet seepage of radical Islam.
7815	LTW_ENG_20071202.0013.LDC2009T13	President Ben Ali, whose image-26	jobTitle	president-21		1	Ayed gathered her pictures, and she and Slimene walked down a drizzly side street and into the gaze of President Ben Ali, whose image hovers on billboards and posters across the city.
7816	LTW_ENG_20071202.0013.LDC2009T13	the desert's rim-22	school	the desert-20		1	Ben Ali is everywhere, Tunisians say, in their neighborhoods, on the coastal cliffs, at the desert's rim, even in the ancient city of Carthage, where whitewashed homes with blue shutters look out into the haze at yachts and tankers crossing the Mediterranean.
7872	AFP_ENG_20080824.0286.LDC2009T13	Information Minister Kyaw Hsan-23	jobTitle	minister-21		1	We firmly believe that the way to bring about democracy peacefully is the seven-step road map, Information Minister Kyaw Hsan said in comments to Gambari published in the New Light of Myanmar on Sunday.
8055	LTW_ENG_20080215.0053.LDC2009T13	paper playing cards-26	province	playing-25		1	Red-wrapped boxes of paper dim-sum dumplings crowd shelves next to a paper rice cooker with a removable lid and treasure boxes brimming with paper playing cards.
8082	APW_ENG_20080117.0097.LDC2009T13	U.S. President George W. Bush's decision-9	jobTitle	president-4		1	Conservationists criticized U.S. President George W. Bush's decision to exempt the Navy from an environmental law so it can continue using high-power sonar in its training off California -- a practice they say harms whales and other marine mammals.
8083	APW_ENG_20080117.0097.LDC2009T13	president's action-4	jobTitle	president-2		1	The president's action will not allow the anti-submarine warfare training to go forward because an injunction is in place, but the Navy believes it will significantly strengthen its argument in court.
8315	NYT_ENG_20080809.0130.LDC2009T13	Randy Scheunemann, his chief foreign policy aide, whose firm-26	jobTitle	chief foreign policy aide-23		1	To prepare a statement, he then relied on his foreign policy staff, including Randy Scheunemann, his chief foreign policy aide, whose firm has lobbied for Georgia for the past four years.
8475	APW_ENG_20070319.0041.LDC2009T13	Senior European Union representatives-4	jobTitle	senior-1		1	Senior European Union representatives were to meet with U.S. Secretary of State Condoleezza Rice Monday to prepare the ground for an EU-U.S. summit on April 30 in Washington.
8476	APW_ENG_20070319.0041.LDC2009T13	German Foreign Minister Frank-Walter Steinmeier, whose country-8	jobTitle	foreign minister-3		1	German Foreign Minister Frank-Walter Steinmeier, whose country holds the rotating presidency of the EU, along with EU foreign policy chief Javier Solana and External Relations Commissioner Benita Ferrero-Waldner were also expected to discuss issues including the Middle East, Iran's nuclear program and the future status of Kosovo with Rice.
8525	AFP_ENG_20080321.0453.LDC2009T13	governor's tribulations-11	jobTitle	governor-9		1	-- Comedian David Letterman on the New York governor's tribulations.
8699	APW_ENG_20070805.0576.LDC2009T13	Jewish state increase-17	religion	jewish-15		1	JERUSALEM -- Elderly Holocaust survivors demonstrated outside Israel's parliament Sunday, demanding the Jewish state increase what they say is a derisory $20 monthly stipend.
8783	NYT_ENG_20080123.0149.LDC2009T13	nickname Doctor)-22	jobTitle	doctor-20		1	Klitschko designs his own workout routine, having earned a Ph.D. in sports science (hence the nickname Doctor).
8876	AFP_ENG_20070203.0157.LDC2009T13	elasticity, spokesman for Forsmark's operator FKA, Claes-Inge Andersson-39	jobTitle	spokesman-31		1	Forsmark 1 was shut down after a sample taken from one of three rubber pannels in the reactor's outer housing was found to have lost its required elasticity, spokesman for Forsmark's operator FKA, Claes-Inge Andersson, told AFP.
8914	NYT_ENG_20070510.0178.LDC2009T13	supporters of the president-21	jobTitle	president-21		1	Clearing out the vendors has also started a debate about the boulevard's future, with fervent supporters of the president trying to transform it into an area for discussing the direction of Venezuelan politics.
9006	AFP_ENG_20070402.0372.LDC2009T13	Peru president orders-4	jobTitle	president-3		1	URGENT Peru president orders air strikes against cocaine facilities
9022	AFP_ENG_20081028.0065.LDC2009T13	Bremen goalkeeper Christian Vander-27	religion	christian-26		1	And after the Chilean's goal on 71 minutes, another mistake in the Bremen defence allowed Germany defender Manuel Friedrich to lob Bremen goalkeeper Christian Vander just nine minutes later to leave Bremen red faced.
9052	APW_ENG_20070716.1418.LDC2009T13	Larry King Live-24	jobTitle	king-23		1	Gupta's report made Moore furious, leading to a contentious segment with Blitzer and a debate with Gupta on Larry King Live later in the week.
9109	AFP_ENG_20081217.0764.LDC2009T13	king of hip hop-13	jobTitle	king-10		1	heartbreak: The American rapper established himself as the king of hip hop with his fourth album that borrows from the sounds of the 1980s but still manages to push his genre forward.
9539	NYT_ENG_20070222.0015.LDC2009T13	pilot project-6	jobTitle	pilot-5		1	There already is a pilot project on that option in Oregon, but it's not clear how that might affect how much the average driver would pay.
9766	XIN_ENG_20070412.0108.LDC2009T13	president's decree-4	jobTitle	president-2		1	The president's decree last December to reverse several constitutional amendments and recover the authority to form the cabinet had triggered anger among opposition members.
9974	APW_ENG_20070908.0481.LDC2009T13	Interior Minister Noureddine Yazid Zerhouni-8	jobTitle	minister-5		1	On Friday, Interior Minister Noureddine Yazid Zerhouni warned terrorists that they have one choice: turn themselves in, or die.
9979	LTW_ENG_20070626.0067.LDC2009T13	Senior Citizens Unite-3	jobTitle	senior-1		1	Senior Citizens Unite to Save the Earth
9981	LTW_ENG_20070626.0067.LDC2009T13	Senior citizens and baby boomers-5	jobTitle	senior-1		1	Senior citizens and baby boomers across the U.S., many of whom marched for civil rights and women's liberation, are mobilizing to combat global warming and save the environment for their children and grandchildren.
10006	LTW_ENG_20070626.0067.LDC2009T13	Ryan Chao, executive director of Satellite Housing, a nonprofit developer of affordable, solar- powered, senior housing in the San Francisco Bay area, and Byron Kennard, executive director of the Center-36	jobTitle	executive director-5		1	Ryan Chao, executive director of Satellite Housing, a nonprofit developer of affordable, solar- powered, senior housing in the San Francisco Bay area, and Byron Kennard, executive director of the Center for Small Business and the Environment.
10006	LTW_ENG_20070626.0067.LDC2009T13	Ryan Chao, executive director of Satellite Housing, a nonprofit developer of affordable, solar- powered, senior housing in the San Francisco Bay area, and Byron Kennard, executive director of the Center-36	jobTitle	executive director-33		1	Ryan Chao, executive director of Satellite Housing, a nonprofit developer of affordable, solar- powered, senior housing in the San Francisco Bay area, and Byron Kennard, executive director of the Center for Small Business and the Environment.
10073	AFP_ENG_20070301.0347.LDC2009T13	artist's granddaughter-26	jobTitle	artist-24		1	French investigators on Thursday held out little hope of quickly recovering two paintings by Pablo Picasso stolen from the Paris apartment of the artist's granddaughter.
10246	AFP_ENG_20081227.0336.LDC2009T13	senior police official Khadim Hussain-25	jobTitle	senior-21		1	We do not rule out any threat and we have done all things possible to maintain peace, senior police official Khadim Hussain Rind told AFP.
10288	APW_ENG_20080812.0924.LDC2009T13	president's first name-25	jobTitle	president-22		1	People held posters saying I love Georgia and I love you Misha -- the familiar form of the president's first name.
10377	XIN_ENG_20081210.0194.LDC2009T13	advisor on climate change, the Intergovernmental Panel-11	jobTitle	advisor-4		1	The UN technical advisor on climate change, the Intergovernmental Panel on Climate Change (IPCC), stated that expansion of sustainable forestry is the easiest and cheapest way to reduce emissions.
10398	NYT_ENG_20081215.0241.LDC2009T13	Princess of the Stars, a passenger ship-12	jobTitle	princess-5		1	In June, the Princess of the Stars, a passenger ship with 850 passengers and crew, sank in the central Philippines after being lashed by a typhoon.
10417	APW_ENG_20070403.1031.LDC2009T13	mayor Helen Zille's cautious approach-30	jobTitle	mayor-25		1	Approval for the building of the stadium was held up by local residents who questioned the positioning of the stadium, and then by mayor Helen Zille's cautious approach to funding as she sought financial guarantees to cover potential building cost overruns.
10537	NYT_ENG_20070606.0275.LDC2009T13	Guimaraes, whose nickname is Captain-6	jobTitle	captain-6		1	Guimaraes, whose nickname is Captain -- his rank when he took part in military operations against left-wing guerrilla groups in the 1970s -- has declined several requests by The New York Times for interviews in recent years.
10543	NYT_ENG_20070606.0275.LDC2009T13	Sul, the home state of Brazil's justice minister-17	jobTitle	justice minister-17		1	When the party governed Rio Grande do Sul, the home state of Brazil's justice minister, animal game kingpins donated $500,000 for the purchase of the party headquarters there, a former party official said at a parliamentary inquiry.
10577	NYT_ENG_20081108.0055.LDC2009T13	President Bill Clinton and Gov. Mike Beebe, a Democrat-15	jobTitle	president-6		1	Prominent politicians, including former President Bill Clinton and Gov. Mike Beebe, a Democrat, publicly opposed the ban.
10600	LTW_ENG_20080802.0036.LDC2009T13	Reed, Bowie and Queen concerts-18	jobTitle	queen-17		1	Back then, it felt like a teenage thing, going to Reed, Bowie and Queen concerts.
10672	XIN_ENG_20070704.0229.LDC2009T13	Senior Chinese legislator starts-4	jobTitle	senior-1		1	Senior Chinese legislator starts visit to four Latin American nations
10689	APW_ENG_20070906.0497.LDC2009T13	Prime Minister John Howard and Chinese President Hu Jintao-9	jobTitle	president-7		1	Prime Minister John Howard and Chinese President Hu Jintao announced plans for a yearly security dialogue after a morning of talks.
10689	APW_ENG_20070906.0497.LDC2009T13	Prime Minister John Howard and Chinese President Hu Jintao-9	jobTitle	prime minister-2		1	Prime Minister John Howard and Chinese President Hu Jintao announced plans for a yearly security dialogue after a morning of talks.
