SentenceIndex	DocumentId	Entity	Relation	Slotfill(tag)	Correct	Incorrect	Sentence
16742	XIN_ENG_20070930.0121.LDC2009T13	Germany's players-6	nationality	Germany-4	1		Two others of Germany's players were present in both previous finals, but Sandra Minnert was an unused sub in 1995 as was Sandra Smisek in 2003.
16760	XIN_ENG_20080331.0148.LDC2009T13	Kiev's Independence Square-6	city	Kiev-3	1		Activists on Kiev's Independence Square are showing the slogans saying Bush out of Ukraine, and Yankee go home.
16822	NYT_ENG_20070622.0017.LDC2009T13	Japanese higher education-19	nationality	Japanese-17	1		The prospect of universities fighting to win students has prompted national hand-wringing about the future of Japanese higher education.
16856	APW_ENG_20080319.1555.LDC2009T13	Georgian president-2	nationality	Georgian-1	1		Georgian president wants boost from Bush toward NATO membership in White House meeting
16879	AFP_ENG_20080519.0187.LDC2009T13	a Jewish family-16	religion	jewish-15	1		The 1820 oil-on-canvas view of Dedham from Langham was confiscated from a Jewish family in the French town of Nice on the Mediterranean and sold at auction there in 1943.
16879	AFP_ENG_20080519.0187.LDC2009T13	the French town of Nice-22	nationality	French-19	1		The 1820 oil-on-canvas view of Dedham from Langham was confiscated from a Jewish family in the French town of Nice on the Mediterranean and sold at auction there in 1943.
16969	XIN_ENG_20080317.0049.LDC2009T13	Chief Cabinet Secretary Nobutaka Machimura-8	jobTitle	chief-4		1	Earlier Tuesday, Chief Cabinet Secretary Nobutaka Machimura expressed his confidence that the proposal will be accepted by the Democratic Party of Japan (DPJ), Japan's key opposition party.
16972	NYT_ENG_20080506.0105.LDC2009T13	THE NEW YORK TIMES NEWS SERVICE-19	province	NEW YORK-16		1	THE ST. PETERSBURG TIMES PLANS TO MOVE THE FOLLOWING STORIES FOR CLIENTS OF THE NEW YORK TIMES NEWS SERVICE FOR EDITIONS OF
17014	NYT_ENG_20080506.0105.LDC2009T13	hip-hop artist Chris Brown-11	jobTitle	artist-9	1		Luis Santana, 25, was photographing hip-hop artist Chris Brown in a limousine at Brown's 19th birthday when security guards chased him, forced him to the ground and took his camera, worth about $3,000.
17065	APW_ENG_20070105.0655.LDC2009T13	Houten city spokeswoman Marloes van Kessel-16	jobTitle	spokeswoman-13	1		It's in very good condition, said Houten city spokeswoman Marloes van Kessel.
17096	AFP_ENG_20070615.0397.LDC2009T13	Prime Minister Lawrence Gonzi-21	jobTitle	prime minister-19	1		Barroso heard pleas from Malta's government and opposition for EU help with the problem, with Prime Minister Lawrence Gonzi saying that last summer more died crossing the Mediterranean than in the Lebanon conflict.
17157	NYT_ENG_20070711.0226.LDC2009T13	Venezuela William Brownfield-20	nationality	Venezuela-18		1	Patrick Duddy, a senior State Department official, recently was named to succeed outgoing ambassador to Venezuela William Brownfield.
17159	NYT_ENG_20070711.0226.LDC2009T13	President Bush-24	jobTitle	president-23	1		Alvarez said he has not encountered hostility from Americans despite Washington's chilly relations with Chavez, a socialist who once likened President Bush to the devil.
17165	NYT_ENG_20070711.0226.LDC2009T13	their Venezuelan operations-17	nationality	Venezuelan-16	1		Last month, ConocoPhillips and Exxon Mobil refused to accept new working terms for their Venezuelan operations and walked away.
17238	AFP_ENG_20071105.0702.LDC2009T13	the US Treasury-23	nationality	the US-22	1		Robert Rubin, named chairman of the world's biggest banking group Citigroup Sunday, is a former secretary of the US Treasury credited with boosting the United States' economy in the 1990s.
17240	AFP_ENG_20071105.0702.LDC2009T13	former Federal Reserve chief Alan Greenspan-16	jobTitle	chief-14		1	The other two were his Treasury successor Larry Summers and former Federal Reserve chief Alan Greenspan.
17315	XIN_ENG_20070215.0225.LDC2009T13	President Mahmoud Abbas-22	jobTitle	president-20	1		GAZA, Feb. 15 (Xinhua) - Palestinian Prime Minister Ismail Haneya has officially presented his resignation before President Mahmoud Abbas in a meeting held on Thursday night in Gaza City.
17315	XIN_ENG_20070215.0225.LDC2009T13	Palestinian Prime Minister Ismail Haneya-13	jobTitle	prime minister-11	1		GAZA, Feb. 15 (Xinhua) - Palestinian Prime Minister Ismail Haneya has officially presented his resignation before President Mahmoud Abbas in a meeting held on Thursday night in Gaza City.
17315	XIN_ENG_20070215.0225.LDC2009T13	Palestinian Prime Minister Ismail Haneya-13	nationality	Palestinian-9	1		GAZA, Feb. 15 (Xinhua) - Palestinian Prime Minister Ismail Haneya has officially presented his resignation before President Mahmoud Abbas in a meeting held on Thursday night in Gaza City.
17383	AFP_ENG_20080314.0244.LDC2009T13	Iranian reformists-7	nationality	Iranian-6	1		Ahead of the vote, Iranian reformists have expressed fury that hundreds of their candidates were disqualified in vetting for the polls while conservatives have accused leading moderates of being too close to the West.
17479	APW_ENG_20080806.0063.LDC2009T13	U.S. Secret Service Director Mark Sullivan-34	jobTitle	secret service director-32	1		Gonzalez was a U.S. Secret Service informant who helped the agency take over a Web site being used to transmit stolen identifiers and stolen credit card numbers, U.S. Secret Service Director Mark Sullivan said at the news conference.
17487	APW_ENG_20080806.0063.LDC2009T13	German officials-15	nationality	German-14	1		Justice Department officials said Suvorov was arrested on the San Diego charges by German officials in March when he traveled there on vacation.
17564	CNA_ENG_20081016.0028.LDC2009T13	plant owner Huang Li- chin-28	jobTitle	owner-25	1		A rice production plant in southern Taiwan's Tainan County is trying to promote a farming technique that replaces pesticides with ducks, plant owner Huang Li- chin said Thursday.
17594	APW_ENG_20080302.0793.LDC2009T13	the strongly pro-Putin United Russia party-8	nationality	Russia-7	1		Meanwhile, the strongly pro-Putin United Russia party holds seven out of every 10 seats in the State Duma, or parliament.
17602	APW_ENG_20080302.0793.LDC2009T13	the Prosecutor General-14	jobTitle	prosecutor-13		1	-- nominates appointments to the Constitutional Court and the office of the Prosecutor General
17666	AFP_ENG_20080329.0084.LDC2009T13	the England striker-4	nationality	England-3	1		And the England striker claimed his second, again courtesy of his in-form team- mate, when he collected Ronaldo's neat reverse pass and finished from close range.
17671	AFP_ENG_20080418.0285.LDC2009T13	office head Sheikh Harith-21	jobTitle	head-19		1	The police and the army have laid siege to Sadr's office in Basra, office head Sheikh Harith al-Athari told AFP.
17671	AFP_ENG_20080418.0285.LDC2009T13	office head Sheikh Harith-21	jobTitle	sheikh-20	1		The police and the army have laid siege to Sadr's office in Basra, office head Sheikh Harith al-Athari told AFP.
17779	AFP_ENG_20070903.0070.LDC2009T13	US lawmakers-19	nationality	US-18	1		The White House is to make a formal report to Congress by September 15 aimed at persuading US lawmakers to continue funding the Iraq war, four and a half bloody years since the US-led invasion of 2003.
17801	AFP_ENG_20070903.0070.LDC2009T13	Prime Minister Gordon Brown-4	jobTitle	prime minister-2	1		Prime Minister Gordon Brown stressed that British forces stood ready to re- intervene in Basra if the security situation demanded, telling BBC radio: This is a pre-planned and this is an organised move.
17805	AFP_ENG_20070903.0070.LDC2009T13	US officials-16	nationality	US-15	1		The United States and Britain have been at odds over Iraq recently, with US officials voicing frustration at deteriorating security in Basra.
17826	NYT_ENG_20080818.0153.LDC2009T13	a Turkmen political headquarters-14	nationality	Turkmen-12	1		After the attack, a mob of Kurds set upon a Turkmen political headquarters, eventually firebombing the building.
17827	NYT_ENG_20080818.0153.LDC2009T13	the Turkmen guards-7	nationality	Turkmen-6	1		At some point, the Turkmen guards inside fired at the crowd.
17830	NYT_ENG_20080818.0153.LDC2009T13	the Turkmen guards-5	nationality	Turkmen-4	1		One of the Turkmen guards wounded in the fighting was quickly interrogated at the hospital by the Asaish and the police.
17833	NYT_ENG_20080818.0153.LDC2009T13	the senior Turkmen-4	jobTitle	senior-3		1	But the senior Turkmen on the force, Maj. Gen. Turhan Abdul-Rahman Youssef, fears a whitewash.
17834	NYT_ENG_20080818.0153.LDC2009T13	the wounded Turkmen guard-23	nationality	Turkmen-22	1		I don't think we will have a result, he said, describing the broadcast showing the wounded Turkmen guard as illegal.
17870	NYT_ENG_20080818.0153.LDC2009T13	the Turkmen guards-10	nationality	Turkmen-9	1		While U.S. and Kurdish officials agree that the Turkmen guards fired into the crowd, Paschal -- who watched the skirmish unfold in a video feed from a remotely piloted aerial drone -- said that the Turkmens did not appear to fire wantonly, and that they instead gradually escalated until they were firing directly into a large and growing mob that posed a threat.
17932	NYT_ENG_20080205.0181.LDC2009T13	Xerox's Palo Alto Research Center-21	city	Palo Alto-19	1		Schmidt is a computer scientist who worked as a researcher at Bell Laboratories and at Xerox's Palo Alto Research Center before moving into management.
17984	APW_ENG_20080810.0857.LDC2009T13	A Christian activist-3	religion	christian-2	1		A Christian activist was detained Sunday while bicycling to a church service in the Chinese capital attended by U.S. President George W. Bush, who emerged later extolling religious freedoms before continuing with his Olympics visit.
17984	APW_ENG_20080810.0857.LDC2009T13	U.S. President George W. Bush-23	jobTitle	president-20	1		A Christian activist was detained Sunday while bicycling to a church service in the Chinese capital attended by U.S. President George W. Bush, who emerged later extolling religious freedoms before continuing with his Olympics visit.
18006	APW_ENG_20080810.0857.LDC2009T13	Chinese officials-24	nationality	Chinese-23	1		Later Sunday, John Hocevar, a member of the activist group who videotaped the protest, told AP Television News that Chinese officials had escorted the group onto a plane bound for the United States.
18035	APW_ENG_20081004.0102.LDC2009T13	Los Angeles County Superior Court Judge Mitchell Beckloff-8	city	Los Angeles-2	1		Los Angeles County Superior Court Judge Mitchell Beckloff issued preliminary injunctions against the Johnsons more than a year ago before issuing his final decision.
18084	APW_ENG_20070212.0647.LDC2009T13	late President Franjo Tudjman-27	jobTitle	president-25	1		Racan was premier from 2000 to 2003, leading Croatia's first pro- Western governing coalition after the authoritarian and nationalist rule of late President Franjo Tudjman.
18135	APW_ENG_20081005.0146.LDC2009T13	Mexico's cowboy- singers-25	nationality	Mexico-22	1		But the audience went wild when, in an encore, Domingo donned a silver-buttoned suit like the ones used by Mexico's cowboy- singers and belted out mariachi classics like El Rey, at times asking the audience to sing along.
18188	XIN_ENG_20070621.0245.LDC2009T13	Togolese health minister Charles Kondi Agba-16	nationality	Togolese-11	1		During a cabinet meeting, which was held Wednesday, Togolese health minister Charles Kondi Agba, who is also the chairman of the inter-ministerial commission on the helicopter crash, said the experts, who were dispatched by the French foreign ministry, had managed to identify 14 of the 20 people who perished in the crash.
18188	XIN_ENG_20070621.0245.LDC2009T13	Togolese health minister Charles Kondi Agba-16	jobTitle	health minister-13	1		During a cabinet meeting, which was held Wednesday, Togolese health minister Charles Kondi Agba, who is also the chairman of the inter-ministerial commission on the helicopter crash, said the experts, who were dispatched by the French foreign ministry, had managed to identify 14 of the 20 people who perished in the crash.
18223	AFP_ENG_20081008.0311.LDC2009T13	US President George W. Bush-5	jobTitle	president-2	1		US President George W. Bush was to sign legislation on Wednesday to enact a landmark US-India nuclear deal, in a lavish ceremony to highlight how the pact helps usher in a new era in relations.
18223	AFP_ENG_20081008.0311.LDC2009T13	US President George W. Bush-5	nationality	US-1	1		US President George W. Bush was to sign legislation on Wednesday to enact a landmark US-India nuclear deal, in a lavish ceremony to highlight how the pact helps usher in a new era in relations.
18225	AFP_ENG_20081008.0311.LDC2009T13	Bush and Indian Prime Minister Manmohan Singh-7	jobTitle	prime minister-5	1		Bush and Indian Prime Minister Manmohan Singh signed the deal in July 2005, touching off a difficult battle with wary lawmakers on either side and critics who warn it undermines global efforts to curb the spread of nuclear know-how.
18225	AFP_ENG_20081008.0311.LDC2009T13	Bush and Indian Prime Minister Manmohan Singh-7	nationality	Indian-3	1		Bush and Indian Prime Minister Manmohan Singh signed the deal in July 2005, touching off a difficult battle with wary lawmakers on either side and critics who warn it undermines global efforts to curb the spread of nuclear know-how.
18229	AFP_ENG_20081008.0311.LDC2009T13	India's ambassador-27	nationality	India-25	1		The ceremony on Wednesday will draw Vice President Dick Cheney, US Secretary of State Condoleezza Rice, Energy Secretary Samuel Bodman, and India's ambassador to Washington, Ronen Sen, to the White House's ornate East Room.
18229	AFP_ENG_20081008.0311.LDC2009T13	US Secretary of State Condoleezza Rice-17	jobTitle	secretary of state-15	1		The ceremony on Wednesday will draw Vice President Dick Cheney, US Secretary of State Condoleezza Rice, Energy Secretary Samuel Bodman, and India's ambassador to Washington, Ronen Sen, to the White House's ornate East Room.
18238	AFP_ENG_20081008.0311.LDC2009T13	The main opposition Hindu nationalists-17	religion	hindu-16	1		Singh also had a rough ride over the deal at home: The main opposition Hindu nationalists and the Communists have both slammed it as curbing India's military options and bringing the country's foreign policy too much under US influence.
18243	XIN_ENG_20080312.0202.LDC2009T13	American citizens-11	nationality	American-10	1		The deserved economic, social and cultural rights of American citizens have not been properly protected.
18282	APW_ENG_20070420.1288.LDC2009T13	European Central Bank President Jean-Claude Trichet-6	jobTitle	president-4	1		European Central Bank President Jean-Claude Trichet said he had heard assurances from both the United States and Japan that they did not want to see their currencies at such lows.
18284	APW_ENG_20070420.1288.LDC2009T13	Japan's finance minister and head of the Central Bank-10	nationality	Japan-1	1		Japan's finance minister and head of the Central Bank told the G-7 meeting in Washington last week that the Japanese exchange rates should reflect the fact that the nation's economy is recovering.
18357	AFP_ENG_20081221.0104.LDC2009T13	A Palestinian medic-3	nationality	Palestinian-2	1		A Palestinian medic said a woman had been injured in northern Gaza by shrapnel from a tank shell but the military denied firing in the area.
18371	AFP_ENG_20081221.0104.LDC2009T13	president Mahmud Abbas-26	jobTitle	president-24	1		The armed wing of the radical Islamic Jihad and the Al-Aqsa Martyrs Brigade, which is loosely linked to the Fatah movement of president Mahmud Abbas, claimed it was behind the rockets.
18374	AFP_ENG_20081221.0104.LDC2009T13	several Israeli ministers-4	nationality	Israeli-3	1		Although several Israeli ministers have for weeks been calling for the army to oust the Islamist masters of Gaza, observers say the government is wary of launching a major offensive less than two months before the election for fear it would not be able to score a decisive victory.
18375	AFP_ENG_20081221.0104.LDC2009T13	military analyst Alex Fishman-32	jobTitle	military analyst-30	1		The politicians aren't in any rush to reach election day with an incomplete military operation and only partial results hanging around their necks, wrote military analyst Alex Fishman in top- selling daily Yediot Aharonot.
18378	AFP_ENG_20081221.0104.LDC2009T13	an Israeli soldier-43	nationality	Israeli-42	1		The over-crowded and aid-dependent land of some 1.5 million people has been subject to an Israeli blockade and repeated raids since 2006, when Hamas won Palestinian elections and later joined in a deadly cross-border raid which saw militants capture an Israeli soldier who remains hostage to this day.
18401	AFP_ENG_20070405.0083.LDC2009T13	A South Korean activist-4	nationality	South Korean-3	1		A South Korean activist convicted of spying for North Korea lost his appeal Thursday but had his prison term reduced.
18410	AFP_ENG_20070822.0248.LDC2009T13	the Scotland v Romania match-14	nationality	Scotland-11		1	We're encountering some difficulties in Edinburgh for the Scotland v Romania match, and in Cardiff for Wales v Japan and Fiji v Canada, for which 20,000 tickets have been sold with one month to go before the game, Lapasset said.
18410	AFP_ENG_20070822.0248.LDC2009T13	the Scotland v Romania match-14	nationality	Romania-13		1	We're encountering some difficulties in Edinburgh for the Scotland v Romania match, and in Cardiff for Wales v Japan and Fiji v Canada, for which 20,000 tickets have been sold with one month to go before the game, Lapasset said.
18436	XIN_ENG_20080401.0263.LDC2009T13	45-year-old shop owner Zuo Rencun-11	jobTitle	owner-9	1		His actions caused the death of 45-year-old shop owner Zuo Rencun.
18462	AFP_ENG_20070203.0316.LDC2009T13	The Cameroon striker-3	nationality	Cameroon-2	1		The Cameroon striker and the Spanish first division's leading scorer last season only returned to full training with the La Liga leaders on Thursday after being out of action for four months.
18524	AFP_ENG_20070129.0392.LDC2009T13	Saudi Arabia names-3	nationality	Saudi Arabia-2		1	Saudi Arabia names new ambassador to US
18525	AFP_ENG_20070129.0392.LDC2009T13	King Abdullah-14	jobTitle	king-13	1		Saudi Arabia on Monday announced that Adel al-Jubeir, an advisor to King Abdullah, has been named as its new ambassador to the United States, the oil- rich kingdom's top diplomatic posting.
18572	NYT_ENG_20080320.0294.LDC2009T13	Maryland School of Medicine-15	province	Maryland-12	1		He graduated from Loyola College in Baltimore and the University of Maryland School of Medicine.
18597	AFP_ENG_20080320.0477.LDC2009T13	Poland's Mateusz Sawrymowicz-4	nationality	Poland-1	1		Poland's Mateusz Sawrymowicz ended Hackett's four-title world domination of the 1500m at the worlds and South Korean Park Tae- Hwan completed Hackett's misery by upsetting the defending champion in the 400m freestyle.
18663	APW_ENG_20080724.1214.LDC2009T13	Ireland's largest pharmaceutical company-8	nationality	Ireland-4	1		The fate of Ireland's largest pharmaceutical company rests with Tysabri, which appears finally on the verge of attaining Elan's ambition of a blockbuster drug that exceeds US$1 billion (the equivalent of euro650,000) in annual sales.
18681	APW_ENG_20080724.1214.LDC2009T13	Elan Chief Executive Kelly Martin-5	jobTitle	chief executive-3	1		Elan Chief Executive Kelly Martin said the company had spent 15 years researching to combat Alzheimer's, which afflicts an estimated 15 million people worldwide, a figure expected to double at least within the next decade.
18691	AFP_ENG_19940613.0117.LDC2007T07	Afghan Prime Minister Gulbuddin Hekmatyar-20	jobTitle	prime minister-18	1		Ismael Khan, a top commander and governor of Herat province, was to meet Afghan Prime Minister Gulbuddin Hekmatyar on Monday to discuss his formula for ending five months of fighting, his aide said.
18691	AFP_ENG_19940613.0117.LDC2007T07	Afghan Prime Minister Gulbuddin Hekmatyar-20	nationality	Afghan-16	1		Ismael Khan, a top commander and governor of Herat province, was to meet Afghan Prime Minister Gulbuddin Hekmatyar on Monday to discuss his formula for ending five months of fighting, his aide said.
18701	AFP_ENG_19940613.0117.LDC2007T07	former king Zaher Shah-15	jobTitle	king-13	1		Unconfirmed reports said Mestiri was planning to propose the return of former king Zaher Shah from exile in Rome as an interim arrangement, but aides to Rabbani and Hekmatyar said they both rejected the idea.
18703	AFP_ENG_20080429.0359.LDC2009T13	Chinese officials of the SARS crisis-64	nationality	Chinese-59		1	Local authorities in eastern China tried to cover up an outbreak of a highly contagious virus that has killed 20 children and left more than 1,500 others ill, Chinese press reports said Tuesday.The China Youth Daily, the official organ of the Communist Youth League, compared the situation in Anhui province to the cover-up by Chinese officials of the SARS crisis in 2003.
18749	XIN_ENG_20070919.0266.LDC2009T13	Turkey instead of AKP: Turkish PM-12	nationality	Turkish-11		1	New constitution will be for Turkey instead of AKP: Turkish PM
18757	XIN_ENG_20070919.0266.LDC2009T13	Prime Minister Recep Tayyip Erdogan-22	jobTitle	prime minister-19	1		The cabinet is due to submit the final version of the draft by early next week to Prime Minister Recep Tayyip Erdogan and a referendum is expected to be held to ratify the constitution.
19424	APW_ENG_20080814.0003.LDC2009T13	Georgian officials-2	nationality	Georgian-1	1		Georgian officials said the Russians had looted and bombed Gori before they left.
19427	APW_ENG_20080814.0003.LDC2009T13	U.S. Secretary of State Condoleezza Rice-11	jobTitle	secretary of state-9	1		He said he was sending U.S. Secretary of State Condoleezza Rice first to France and then to Tbilisi to reinforce U.S. efforts to rally the world in defense of a free Georgia.
19430	APW_ENG_20080814.0003.LDC2009T13	American naval forces-15	nationality	American-13	1		Bush said a huge U.S. aid effort was under way, including American naval forces and C-17 military cargo planes, to get clothes, blankets, medicine and other supplies to refugees.
19438	APW_ENG_20080814.0003.LDC2009T13	Russian Foreign Minister Sergey Lavrov-14	jobTitle	foreign minister-12	1		In a sharp response to Bush's speech, Russian Foreign Minister Sergey Lavrov called Georgia's leadership a special project of the United States.
19438	APW_ENG_20080814.0003.LDC2009T13	Russian Foreign Minister Sergey Lavrov-14	nationality	Russian-10	1		In a sharp response to Bush's speech, Russian Foreign Minister Sergey Lavrov called Georgia's leadership a special project of the United States.
19441	APW_ENG_20080814.0003.LDC2009T13	Russian Deputy Prime Minister Sergei Ivanov-6	jobTitle	deputy prime minister-4	1		Russian Deputy Prime Minister Sergei Ivanov said his country's military actions in Georgia were comparable to the U.S. response to the Sept. 11, 2001 terror attacks.
19441	APW_ENG_20080814.0003.LDC2009T13	Russian Deputy Prime Minister Sergei Ivanov-6	nationality	Russian-1	1		Russian Deputy Prime Minister Sergei Ivanov said his country's military actions in Georgia were comparable to the U.S. response to the Sept. 11, 2001 terror attacks.
19455	APW_ENG_20080814.0003.LDC2009T13	Russian President Dmitry Medvedev-11	jobTitle	president-9	1		Georgia wants the peacekeepers out, but Russian President Dmitry Medvedev has insisted they stay.
19455	APW_ENG_20080814.0003.LDC2009T13	Russian President Dmitry Medvedev-11	nationality	Russian-8	1		Georgia wants the peacekeepers out, but Russian President Dmitry Medvedev has insisted they stay.
19467	APW_ENG_20080814.0003.LDC2009T13	Georgia's security chief-4	nationality	Georgia-1	1		Georgia's security chief said Russian forces targeted three Georgian boats -- but Lavrov said Russian troops were nowhere near the city.
19471	APW_ENG_20080814.0003.LDC2009T13	Ukrainian President Viktor Yushchenko-4	jobTitle	president-2	1		Ukrainian President Viktor Yushchenko issued a decree Wednesday saying that Russian navy ships deployed to the Georgian coast will need authorization to return to the navy base Russia leases from Ukraine.
19471	APW_ENG_20080814.0003.LDC2009T13	Ukrainian President Viktor Yushchenko-4	nationality	Ukrainian-1	1		Ukrainian President Viktor Yushchenko issued a decree Wednesday saying that Russian navy ships deployed to the Georgian coast will need authorization to return to the navy base Russia leases from Ukraine.
19546	LTW_ENG_20080424.0148.LDC2009T13	behavior analyst Kim Halter-29	jobTitle	analyst-27	1		The show also paid for two teachers to go along: school psychologist Christie Schrank, who has worked with all three kids, and behavior analyst Kim Halter, who works with Abbie.
19588	APW_ENG_20070526.0545.LDC2009T13	main opposition leader Morgan Tsvangirai-20	jobTitle	leader-18		1	Since then hundreds of opposition party supporters have been arrested and dozens beaten, including main opposition leader Morgan Tsvangirai.
19600	APW_ENG_20070526.0545.LDC2009T13	Zimbabwe's soldiers-17	nationality	Zimbabwe-15	1		On Friday the deputy information minister was forced to issue an official denial that Zimbabwe's soldiers were starving following claims in a local weekly that the army was fast running out of food and might have to suspend training of recruits.
19607	AFP_ENG_20081016.0698.LDC2009T13	Sri Lanka's largest biscuit maker-6	nationality	Sri Lanka-2	1		Sri Lanka's largest biscuit maker said Thursday it was withdrawing one of its products from sale after Swiss authorities identified it as having traces of melamine.
19614	LTW_ENG_20070919.0152.LDC2009T13	Iraqi detainees-15	nationality	Iraqi-14	1		The U.S. military has introduced religious enlightenment and other education programs for Iraqi detainees, some of whom are as young as 11, Marine Maj. Gen. Douglas Stone, the commander of U.S. detention facilities in Iraq, said Tuesday.
19665	AFP_ENG_20080803.0297.LDC2009T13	Zimbabwean women-18	nationality	Zimbabwean-17	1		We are working with the ministry of the interior in dealing with uncontrolled immigration of Zimbabwean women who are engaged in sexual activities in central Mozambique.
19677	AFP_ENG_20070430.0393.LDC2009T13	Pattani Governor Thanu Uthairat-30	jobTitle	governor-28	1		The bomb was hidden in a motorcycle, parked in front of a shop in Pattani, one of three insurgency-torn southern provinces bordering Malaysia, Pattani Governor Thanu Uthairat said.
19722	APW_ENG_20071220.0775.LDC2009T13	ethnic Albanian rebels-17	nationality	Albanian-16	1		Fragmentation continued with NATO's 1999 air war against Serb forces who were fighting ethnic Albanian rebels in Kosovo.
19771	AFP_ENG_20080917.0380.LDC2009T13	French Finance Minister Christine Lagarde-7	jobTitle	minister-5		1	Earlier, French Finance Minister Christine Lagarde said on French 24 television: We are seeing a transformation of financial markets, of the role of people in finance and of bodies overseeing finance.
19771	AFP_ENG_20080917.0380.LDC2009T13	French Finance Minister Christine Lagarde-7	nationality	French-3	1		Earlier, French Finance Minister Christine Lagarde said on French 24 television: We are seeing a transformation of financial markets, of the role of people in finance and of bodies overseeing finance.
19842	APW_ENG_20080716.1245.LDC2009T13	officer Grace Delgado-6	jobTitle	officer-4	1		So why did officer Grace Delgado try to cross the road?
19949	APW_ENG_20071128.0730.LDC2009T13	Chinese Premier Wen Jiabao-4	jobTitle	premier-2	1		Chinese Premier Wen Jiabao, who spoke after Mandelson, tried to address some of those points, saying Beijing has put in measures to expand imports and stimulate domestic demand.
19949	APW_ENG_20071128.0730.LDC2009T13	Chinese Premier Wen Jiabao-4	nationality	Chinese-1	1		Chinese Premier Wen Jiabao, who spoke after Mandelson, tried to address some of those points, saying Beijing has put in measures to expand imports and stimulate domestic demand.
19960	APW_ENG_20071128.0730.LDC2009T13	European Commission President Jose Manuel Barroso-9	jobTitle	commission president-6	1		Earlier Wednesday, European Commission President Jose Manuel Barroso, who is leading the EU delegation, met with a rising star of the Chinese political establishment.
20069	AFP_ENG_20070725.0295.LDC2009T13	Australia midfielder Josip Skoko-4	nationality	Australia-1	1		Australia midfielder Josip Skoko has been given the green light to continue playing for Wigan after being handed a new work permit.
20121	NYT_ENG_20081105.0163.LDC2009T13	a public defender type-8	jobTitle	defender-7		1	Is it possible that a public defender type facing off against a big-law-firm, developers' attorney was a factor, too?
20185	NYT_ENG_20080508.0246.LDC2009T13	Mayor David Cohen-8	jobTitle	mayor-6	1		A delegation of aldermen escorted Mayor David Cohen into the chamber of Newton's huge Georgian Revival-style City Hall.
20263	APW_ENG_20070320.0179.LDC2009T13	Japanese consumers-4	nationality	Japanese-3	1		Also, Japanese consumers frequently use personal products to show off who they are, often buying designer-brand products to make a statement, said Kazuo Ikegami, marketing expert and professor at Rissho University.
20264	APW_ENG_20070320.0179.LDC2009T13	Japanese consumers-10	nationality	Japanese-9	1		Product image is far more important for Japanese consumers than American consumers, Ikegami said.
20264	APW_ENG_20070320.0179.LDC2009T13	American consumers-13	nationality	American-12	1		Product image is far more important for Japanese consumers than American consumers, Ikegami said.
20278	APW_ENG_20070212.1205.LDC2009T13	3 Saudi guards-3	nationality	Saudi-2	1		3 Saudi guards wounded in exchange of gunfire on Yemen border
20335	XIN_ENG_20071113.0262.LDC2009T13	Chinese fire-fighting officials-3	nationality	Chinese-1	1		Chinese fire-fighting officials and their spouse and children are banned from running companies related to fire-fighting facilities and fire protection materials, according a new regulation issued Monday.
20427	APW_ENG_20080106.0343.LDC2009T13	U.S. President George W. Bush-5	jobTitle	president-2	1		U.S. President George W. Bush recently criticized Syria for detaining members of the so-called Damascus Declaration group, including Rashed Sattouf, and called for their release.
20432	APW_ENG_20080106.0343.LDC2009T13	Syrian officials-2	nationality	Syrian-1	1		Syrian officials, who usually do not comment on domestic security matters, have not commented on the recent arrests.
20438	APW_ENG_20070615.0816.LDC2009T13	executive producer-22	jobTitle	executive-21		1	CBS's The Price is Right won Thursday night for game-audience participation show, where Barker served as executive producer until he retired last week at age 83.
20469	NYT_ENG_20070305.0050.LDC2009T13	British officials-2	nationality	British-1	1		British officials said the raid uncovered about 30 prisoners, some showing signs of torture.
20476	AFP_ENG_20070116.0224.LDC2009T13	Palestinian militants-25	nationality	Palestinian-24	1		The army fired a rocket from just inside Israel and a drone fired a second one into the Jabaliya area, from where Palestinian militants had launched a home- made projectile at the Jewish state, witnesses said.
20476	AFP_ENG_20070116.0224.LDC2009T13	the Jewish state-36	religion	jewish-35	1		The army fired a rocket from just inside Israel and a drone fired a second one into the Jabaliya area, from where Palestinian militants had launched a home- made projectile at the Jewish state, witnesses said.
20478	AFP_ENG_20070116.0224.LDC2009T13	Palestinian militants-25	nationality	Palestinian-24	1		The incidents were the latest violations of a November 26 ceasefire, under which the Israeli army withdrew its troops from Gaza while Palestinian militants were to stop firing rockets into Israel.
20481	AFP_ENG_20070116.0224.LDC2009T13	chief Palestinian negotiator Saeb Erakat-13	jobTitle	chief-9		1	Responding to the latest attack on Israel, chief Palestinian negotiator Saeb Erakat insisted on the need to respect the ceasefire so as to avoid Israeli reprisals.
20481	AFP_ENG_20070116.0224.LDC2009T13	chief Palestinian negotiator Saeb Erakat-13	nationality	Palestinian-10	1		Responding to the latest attack on Israel, chief Palestinian negotiator Saeb Erakat insisted on the need to respect the ceasefire so as to avoid Israeli reprisals.
20506	NYT_ENG_20070305.0216.LDC2009T13	a senior medical officer-14	jobTitle	senior-12		1	His brother, Maj. Gen. Eric Schoomaker, a senior medical officer, has now been named to command Walter Reed.
20754	AFP_ENG_20080509.0144.LDC2009T13	its president John Gage-26	jobTitle	president-24	1		Obama also picked up the support of the American Federation of Government Employees, which represents some 600,000 government workers, and its president John Gage, who is also a superdelegate.
