SentenceIndex	DocumentId	Entity	Relation	Slotfill	Correct	Incorrect	Sentence
11464	APW_ENG_20080712.0479.LDC2009T13	Somali aid workers-8	nationality	Somali-6			Witnesses: Gunmen shoot 3 Somali aid workers within 24 hours
11467	APW_ENG_20080712.0479.LDC2009T13	Somali aid workers-9	nationality	Somali-7			Unknown gunmen shot and killed two Somali aid workers and wounded a third within 24 hours, witnesses said Saturday, in the latest sign of spiraling violence against workers struggling to deal with the war-ravaged country's humanitarian crisis.
11488	APW_ENG_20080712.0479.LDC2009T13	Somalia's powerful clan-based warlords-21	nationality	Somalia-17			Control of aid, used to buy loyalty from militiamen, has often provoked fighting among Somalia's powerful clan-based warlords since they toppled a socialist dictator in 1991.
6071	APW_ENG_20070220.1046.LDC2009T13	South Africa's environment minister-5	nationality	South Africa-2			South Africa's environment minister on Tuesday announced a long- awaited clampdown on big-game hunting, declaring he was sickened by wealthy tourists shooting tame lions from the back of a truck and felling rhinos with a bow and arrow.
16881	NYT_ENG_20070413.0234.LDC2009T13	Trevor Manuel, the finance minister of South Africa-22	nationality	South Africa-22			We must just allow the process to work through, said Trevor Manuel, the finance minister of South Africa, referring to the bank board's announcement on Friday that it would continue to weigh Wolfowitz's role in the transfer and pay raise of his companion after he became president of the bank in 2005.
10583	APW_ENG_20080421.0526.LDC2009T13	South African observer-21	nationality	South African-20			The recounting of 23 contested parliamentary seats from last month's election is fatally flawed, a South African observer said Monday as state media reported that the process might drag on all week.
21202	XIN_ENG_20071018.0319.LDC2009T13	South African Property Owners-31	nationality	South African-29			She said this led to an establishment of a shopping center security initiative, which is a partnership between the South Africa Council of Shopping Centers, South African Property Owners, the Consumer Goods Council of South Africa, and the BAC.
8429	APW_ENG_20070726.0328.LDC2009T13	Associated Press reporter Kwang-tae Kim in Seoul, South Korea-10	nationality	South Korea-10			Associated Press reporter Kwang-tae Kim in Seoul, South Korea, contributed to this report.
5514	APW_ENG_20070125.1356.LDC2009T13	South Korea striker Lee Dong-Gook-15	nationality	South Korea-12			Middlesbrough completed its first January transfer signing on Thursday when South Korea striker Lee Dong-Gook was awarded a work permit.
7471	APW_ENG_20070523.1557.LDC2009T13	South Korea's Chunnam Dragons-15	nationality	South Korea-12			Kawasaki topped the group with 16 points, followed by South Korea's Chunnam Dragons with 10, Indonesia's Arema Malang with 4, and Bangkok University finishing bottom with 3 points.
798	AFP_ENG_20070530.0367.LDC2009T13	Soviet leader Mikhail Gorbachev-5	nationality	Soviet-2			Former Soviet leader Mikhail Gorbachev on Wednesday joined the family of murdered Russian journalist Anna Politkovskaya in calling for officials to step up their efforts to find her killers.
11939	APW_ENG_20080912.1128.LDC2009T13	Soviet leader Nikita Khrushchev-8	nationality	Soviet-5			But in 1954, Soviet leader Nikita Khrushchev, who had previously served as Ukraine's Communist Party boss, made the peninsula part of Soviet Ukraine.
1474	AFP_ENG_20071004.0237.LDC2009T13	Soviet leader Mikhail Gorbachev-11	nationality	Soviet-8			It was only in 1990 that then Soviet leader Mikhail Gorbachev admitted his country's responsibility.
1940	AFP_ENG_20080118.0419.LDC2009T13	Spain's Guillermo Garcia-Lopez-18	nationality	Spain-15			Unseeded Frenchman Jo-Wilfried Tsonga pushed deeper into the draw with an easy win over Spain's Guillermo Garcia-Lopez while fourth seed Nikolay Davydenko continued his quiet progress by beating France's Marc Gicquel.
6628	APW_ENG_20070323.1462.LDC2009T13	Albert Montanes, Spain-4	nationality	Spain-4			Albert Montanes, Spain, 6-4, 6-1.
7655	APW_ENG_20070611.1129.LDC2009T13	Alejandro Valverde, Spain, Caisse-6	nationality	Spain-4			Alejandro Valverde, Spain, Caisse d'Epargne, :03.
12006	APW_ENG_20080918.0574.LDC2009T13	David Ferrer, Spain-4	nationality	Spain-4			David Ferrer, Spain, vs. Andy Roddick, United States.
6647	APW_ENG_20070323.1462.LDC2009T13	Guillermo Garcia-Lopez, Spain-4	nationality	Spain-4			Guillermo Garcia-Lopez, Spain, 6-3, 6-4.
6449	APW_ENG_20070314.1411.LDC2009T13	world champion Oscar Freire of Spain-7	nationality	Spain-7			Three-time world champion Oscar Freire of Spain finished second, two seconds behind, and Thor Hushovd of Norway was third with the same time.
3595	AFP_ENG_20080917.0222.LDC2009T13	Spanish Prime Minister Jose Luis Rodriguez Zapatero-40	nationality	Spanish-34			A funeral mass will be held later on Wednesday in Las Palmas for the victims of the crash, Spain's worst air accident in 25 years, which will be attended by Spanish Prime Minister Jose Luis Rodriguez Zapatero.
4	AFP_ENG_20030226.0513.LDC2007T07	Spanish Prime Minister Jose Maria Aznar-41	nationality	Spanish-36			The men repatriated Wednesday by the International Committee of the Red Cross were freed by Polisario, which has proclaimed a Sahrawi Arab Democratic Republic (SADR) in the disputed territory, after intervention by Spanish Prime Minister Jose Maria Aznar.
9756	APW_ENG_20071214.1098.LDC2009T13	Spanish Premier Jose Luis Rodriguez Zapatero-14	nationality	Spanish-9			MADRID -- Libyan leader Moammar Gadhafi meets with Spanish Premier Jose Luis Rodriguez Zapatero.
21376	XIN_ENG_20080110.0344.LDC2009T13	Sri Lanka tourist arrival-4	nationality	Sri Lanka-2			Sri Lanka tourist arrival slumped by 11 pct in 2007
22108	XIN_ENG_20081111.0103.LDC2009T13	Sri Lankan President Mahinda Rajapakse-13	nationality	Sri Lankan-10			COLOMBO, Nov. 10 (Xinhua) -- Sri Lankan President Mahinda Rajapakse departed here Monday heading for the Indian capital of New Delhi via the Maldives to meet Indian leaders, officials said.
21223	XIN_ENG_20071031.0246.LDC2009T13	Sri Lankan President Mahinda Rajapakse-5	nationality	Sri Lankan-2			Sri Lankan President Mahinda Rajapakse decided to revoke with immediate effect a gazette notification issued earlier on Wednesday imposing a military news censorship, a top official said Wednesday.
22114	XIN_ENG_20081111.0103.LDC2009T13	Sri Lankan president-4	nationality	Sri Lankan-3			The Sri Lankan president is expected to apprise Indian leaders on his government's political package to be offered to the Tamil minority after the conclusion of military action.
5762	APW_ENG_20070202.1061.LDC2009T13	Sudan's Omar al-Bashir-12	nationality	Sudan-9			KHARTOUM, Sudan -- Chinese President Hu Jintao urges Sudan's Omar al-Bashir to work harder to bring more Darfur rebels into the peace process, a Sudanese official tells the AP.
5762	APW_ENG_20070202.1061.LDC2009T13	Sudanese official-28	nationality	Sudanese-27			KHARTOUM, Sudan -- Chinese President Hu Jintao urges Sudan's Omar al-Bashir to work harder to bring more Darfur rebels into the peace process, a Sudanese official tells the AP.
21122	XIN_ENG_20071017.0353.LDC2009T13	Sudanese President Omer al-Bashir-34	nationality	Sudanese-31			During a visit to Sudan Wednesday, an Egyptian delegation led by Foreign Minister Ahmed Aboul Gheit and intelligence chief Omar Suleiman delivered a message by President Hosni Mubarak to Sudanese President Omer al-Bashir.
2422	AFP_ENG_20080417.0221.LDC2009T13	Swedish Foreign Minister Carl Bildt-5	nationality	Swedish-1			Swedish Foreign Minister Carl Bildt also expressed deep concern on Thursday over the Russian move.
11234	APW_ENG_20080530.0455.LDC2009T13	Swedish Prime Minister Fredrik Reinfeldt-27	nationality	Swedish-23			We have come nearly to the end of the long process, al-Maliki said at a joint news conference with Swedish Prime Minister Fredrik Reinfeldt.
4396	AFP_ENG_20081217.0112.LDC2009T13	Swiss newspaper Egefi-3	nationality	Swiss-1			Swiss newspaper Egefi linked Heiniger's departure to the Bernard Madoff scandal in the United States, but the report published Wednesday was denied by Rolex.
4393	AFP_ENG_20081217.0112.LDC2009T13	Swiss watchmaker Rolex-4	nationality	Swiss-2			Luxury Swiss watchmaker Rolex announced Wednesday the surprise departure of its chief executive, Patrick Heiniger, who has overseen the group for the last 16 years.
7840	APW_ENG_20070625.0979.LDC2009T13	Swiss star-4	nationality	Swiss-3			The top-ranked Swiss star began his bid for a record equaling fifth consecutive Wimbledon title Monday by beating Teimuraz Gabashvili of Russia 6-3, 6-2, 6-4 on a cool and wet opening day at the All England Club.
6798	APW_ENG_20070404.0794.LDC2009T13	Syria's Assad-7	nationality	Syria-5			House Speaker Pelosi meets Syria's Assad despite Bush objections
5204	APW_ENG_20070111.1201.LDC2009T13	Fadi al-Saleh, a 23-year-old Syrian-12	nationality	Syrian-12			Another suspect held in Germany is Fadi al-Saleh, a 23-year-old Syrian who was arrested with a computer carrying plans for bombs downloaded from the Internet, German authorities said.
13391	CNA_ENG_20071201.0011.LDC2009T13	Taiwan representative-18	nationality	Taiwan-17			#N/A
13462	CNA_ENG_20080513.0031.LDC2009T13	Taiwan expatriate association-22	nationality	Taiwan-20			The club members, sponsored by the Houston Chapter of the Global Alliance for Democracy and Peace and a Taiwan expatriate association in Austin, are scheduled to perform in Houston and Austin on May 23 and May 24, respectively, the official said.
117	AFP_ENG_20070123.0201.LDC2009T13	Japan, Taiwan's former colonial ruler-12	nationality	Taiwan-8			Wu pays annual visits to Japan, Taiwan's former colonial ruler.
13458	CNA_ENG_20080513.0031.LDC2009T13	Taiwanese aboriginal youth-3	nationality	Taiwanese-1			Taiwanese aboriginal youth to perform in Texas
15503	LTW_ENG_20081006.0018.LDC2009T13	Taiwanese President Ma Ying-jeou-4	nationality	Taiwanese-1			Taiwanese President Ma Ying-jeou on Saturday welcomed U.S. plans to sell the island almost $6.5 billion in weaponry, a move that appeared to repair years of frayed ties between Taiwan and the administration.
15509	LTW_ENG_20081006.0018.LDC2009T13	Taiwanese negotiators-17	nationality	Taiwanese-16			The weapons sale, which also includes Apache helicopters and Harpoon missiles, comes as Taiwanese negotiators are working behind the scenes with China to arrange a visit by Chen Yunlin, the head of China's semiofficial agency negotiating with Taiwan, at the end of the month or in November.
8324	APW_ENG_20070720.0539.LDC2009T13	Taiwanese President Chen Shui-bian-19	nationality	Taiwanese-16			Hsieh's trip comes against the background of rising unease in Washington over plans by Taiwanese President Chen Shui-bian to hold a referendum on Taiwan's entry into the United Nations under its own name, a move that has been broadly condemned by Beijing.
1928	AFP_ENG_20080118.0419.LDC2009T13	Taiwanese qualifier Hsieh Su- Wei-32	nationality	Taiwanese-28			Henin, the world number one, used her experience to grind out a 7-5, 6-4 win over Italy's Francesca Schiavone and will now play Taiwanese qualifier Hsieh Su- Wei - her country's first ever player in a Grand Slam fourth round.
13463	CNA_ENG_20080513.0031.LDC2009T13	Taiwanese aboriginal students whose mission-11	nationality	Taiwanese-7			Most members of the club are Taiwanese aboriginal students whose mission is to promote Taiwan's aboriginal culture.
10225	APW_ENG_20080229.0277.LDC2009T13	Tamil rebels-20	nationality	Tamil-19			A suicide bomber ignited a blast Friday when police knocked on a house door during a sweep targeting Tamil rebels in Sri Lanka's capital and the explosion wounded seven people, including three police officers, the military said.
7312	APW_ENG_20070503.1093.LDC2009T13	Tamil rebels-26	nationality	Tamil-25			The jackets were found Wednesday in the peak of the 42-foot (12.6-meter) -tall temple in Kokkadichcholai village which was recently captured from Tamil rebels in Batticaloa district, the Defense Ministry said.
6864	APW_ENG_20070404.0794.LDC2009T13	Tamil Tiger-5	nationality	Tamil-4			Air force bombs Tamil Tiger naval headquarters in northern Sri Lanka: military
4336	AFP_ENG_20081204.0661.LDC2009T13	Thai anti-government protesters-3	nationality	Thai-1			Thai anti-government protesters left home-made bombs and molotov cocktails at the prime minister's office in Bangkok at the end of a three-month siege of the complex, police said Thursday.
4267	AFP_ENG_20081127.0638.LDC2009T13	Thai Prime Minister Somchai Wongsawat-5	nationality	Thai-1			Thai Prime Minister Somchai Wongsawat began an urgent cabinet meeting in the northern city of Chiang Mai on Thursday to discuss the growing political crisis, an official said.
4335	AFP_ENG_20081204.0661.LDC2009T13	Thai protesters-2	nationality	Thai-1			Thai protesters left bombs at PM's office: police
21670	XIN_ENG_20080513.0297.LDC2009T13	Thai tourist-14	nationality	Thai-13			The tourism bureau of Shenzhen city said that two Chinese-Americans and one Thai tourist were also missing.
18850	NYT_ENG_20071217.0036.LDC2009T13	Thai leaders-21	nationality	Thai-20			He called Lee a second Nixon and a second Thaksin, referring to the former American and Thai leaders who were forced out of office.
4140	AFP_ENG_20081108.0457.LDC2009T13	Thaksin Shinawatra, Thai Passport Number D215863-25	nationality	Thai-22			The United Kingdom Border Agency has revoked the UK visas held by the following Thai nationals: Thaksin Shinawatra, Thai Passport Number D215863
2202	AFP_ENG_20080318.0513.LDC2009T13	Thailand's biggest mobile phone operator, Advanced Info Service-20	nationality	Thailand-11			Thai Airways International edged down 0.25 to 28.50, while Thailand's biggest mobile phone operator, Advanced Info Service, fell 1.50 to 98.50.
1348	AFP_ENG_20070913.0040.LDC2009T13	the US commander-11	nationality	the US-10			Bush indicated that he had accepted advice from the US commander in Iraq, General David Petraeus, that would bring some 5,700 troops home by Christmas and a total of 21,500 combat troops out by mid-2008.
55	AFP_ENG_20070104.0548.LDC2009T13	week Zalmay Khalilzad, the US ambassador-12	nationality	the US-11			He also will nominate next week Zalmay Khalilzad, the US ambassador to Iraq, to be the new top US diplomat at the United Nations, a senior US official said.
1497	AFP_ENG_20071030.0639.LDC2009T13	the US Federal Reserve-25	nationality	the US-23			Japanese share prices fell 0.70 percent in morning trade Tuesday as investors locked in recent gains, waiting to see if the US Federal Reserve will cut interest rates later this week, dealers said.
4370	AFP_ENG_20081205.0472.LDC2009T13	James Gray, the US director of Little Odessa-10	nationality	the US-5			James Gray, the US director of Little Odessa, We Own The Night, and most recently Two Lovers, will be the first to deliver a master class at the Forum later this month.
21625	XIN_ENG_20080421.0057.LDC2009T13	Timor Leste Prime Minister Xanana Gusmao-23	nationality	Timor Leste-19			Reinado was killed in one of two simultaneous attacks on Feb. 11 which targeted both Horta and Timor Leste Prime Minister Xanana Gusmao.
710	AFP_ENG_20070515.0382.LDC2009T13	Turkish Prime Minister Recep Tayyip Erdogan-6	nationality	Turkish-1			Turkish Prime Minister Recep Tayyip Erdogan warned French president-elect Nicolas Sarkozy Tuesday that hostility towards Turkey's bid to join the European Union would fan anti-Europe sentiments among Turks and damage bilateral ties.
11934	APW_ENG_20080912.1128.LDC2009T13	U.S. Assistant Secretary of State-5	nationality	U.S.-1			U.S. Assistant Secretary of State Daniel Fried vowed Friday that Washington would back Ukraine in case of a territorial dispute.
10715	APW_ENG_20080424.0202.LDC2009T13	U.S. exporters-2	nationality	U.S.-1			U.S. exporters must also remove spinal columns, brain tissue and other materials from shipments bound for Japan.
9548	APW_ENG_20071119.0433.LDC2009T13	U.S. officials-2	nationality	U.S.-1			U.S. officials are hoping for a large turnout for the conference, including moderate Arab countries like Saudi Arabia that do not have relations with Israel.
9587	APW_ENG_20071122.0477.LDC2009T13	U.S. PGA commissioner Tim Finchem-5	nationality	U.S.-1			U.S. PGA commissioner Tim Finchem said by moving to a permanent venue, he hoped the top American players might be attracted to play -- perhaps including No. 1 Tiger Woods and No. 2 Phil Mickelson.
10458	APW_ENG_20080406.0194.LDC2009T13	U.S. President George W. Bush-5	nationality	U.S.-1			U.S. President George W. Bush and Russian President Vladimir Putin have opened their final talks.
21509	XIN_ENG_20080221.0277.LDC2009T13	U.S. President George W. Bush-5	nationality	U.S.-1			U.S. President George W. Bush promised U.S. support for Liberia's recovery from a crippling civil war as he visited Thursday the staunchest ally of America in Africa, on the fifth and final stop of his trip to the continent.
13085	APW_ENG_20081215.0640.LDC2009T13	U.S. Sen. Dick Durbin-4	nationality	U.S.-1			U.S. Sen. Dick Durbin, for instance, was an early supporter, but the Illinois Democrat is now calling for Blagojevich to resign so that the lieutenant governor could appoint a senator.
9343	APW_ENG_20071031.1490.LDC2009T13	Richard Convertino, a former assistant U.S. attorney-11	nationality	U.S.-10			The government said Richard Convertino, a former assistant U.S. attorney, so badly wanted to see convictions in the terrorism case, which went to trial in 2003, that he broke the law himself.
21511	XIN_ENG_20080221.0277.LDC2009T13	U.S. president-12	nationality	U.S.-11			It was the first visit in 30 years by a U.S. president to Liberia, which, being Africa's first republic founded by freed slaves from America in 1847, has close ties with the United States.
18350	NYT_ENG_20071108.0178.LDC2009T13	U.S. senators-12	nationality	U.S.-11			The legislator, Yuval Steinitz, has written to all U.S. senators to encourage them to support a move begun in the House of Representatives to freeze $200 million of a projected $1.3 billion in military aid to Egypt.
14455	LTW_ENG_20071111.0021.LDC2009T13	U.S. drivers-13	nationality	U.S.-12			True or not, that's a belief shared by many U.S. drivers, and it's hammering domestic carmakers.
5293	APW_ENG_20070114.0347.LDC2009T13	U.S.'s seventh-biggest trading partner-17	nationality	U.S.-13			South Korea, the world's 10th-largest economy, is already the U.S.'s seventh-biggest trading partner.
7781	APW_ENG_20070621.0078.LDC2009T13	U.S. Defense Secretary Robert Gates-18	nationality	U.S.-14			Six years in the making, the new center was inaugurated recently by U.S. Defense Secretary Robert Gates for the 63rd anniversary of the start of Operation Overlord that helped end the war.
15304	LTW_ENG_20080801.0081.LDC2009T13	Suzanne Grin, a U.S. Forest Service spokeswoman-18	nationality	U.S.-15			I think we are feeling good, said Suzanne Grin, a U.S. Forest Service spokeswoman.
5999	APW_ENG_20070215.0123.LDC2009T13	U.S. citizens-16	nationality	U.S.-15			The U.S. Embassy ordered all staff family members to leave Guinea and urged private U.S. citizens to go as well.
18026	NYT_ENG_20070921.0187.LDC2009T13	U.S. soldiers-16	nationality	U.S.-15			The team said certain topics repeat regularly, including arguments over the accusations that U.S. soldiers tortured Iraqis at Abu Ghraib and President Bush's comment that the fight against terrorism is a crusade.
10015	APW_ENG_20080129.1460.LDC2009T13	U.S. ambassador-18	nationality	U.S.-17			The assessment, co-chaired by retired U.S. Marine Corps Gen. James Jones and a former U.S. ambassador to the United Nations, Thomas Pickering, serves as a warning to the Bush administration at a time military and congressional officials are debating how best to juggle stretched war-fighting resources.
11844	APW_ENG_20080826.1086.LDC2009T13	Corina Sanders, a U.S. Embassy spokeswoman-20	nationality	U.S.-18			We welcome getting all the facts on the table, said Corina Sanders, a U.S. Embassy spokeswoman.
18864	NYT_ENG_20071218.0248.LDC2009T13	Michael J. Garcia, the U.S. attorney-19	nationality	U.S.-18			Mr. Collins' role in this fraud was vital, Michael J. Garcia, the U.S. attorney for the Southern District of New York, said at a news conference.
12978	APW_ENG_20081210.0985.LDC2009T13	U.S. lawmakers-19	nationality	U.S.-18			European stock markets closed mostly higher Wednesday, helped by gains on Wall Street and relief that U.S. lawmakers are close to a rescue deal for carmakers.
8465	APW_ENG_20070731.0997.LDC2009T13	U.S. Fed-3	nationality	U.S.-2			The U.S. Fed has left its benchmark rate unchanged at 5.25 percent for a year after two years of steady increases even as the ECB and Bank of England raised the cost of borrowing.
21514	XIN_ENG_20080221.0277.LDC2009T13	U.S. First Lady Laura Bush-6	nationality	U.S.-2			The U.S. First Lady Laura Bush pledged to about a dozen Liberian school children she met at the foreign affairs ministry offices that We American people are going to do everything we can to help Liberians overcome the challenges they are facing.
21516	XIN_ENG_20080221.0277.LDC2009T13	U.S. president-3	nationality	U.S.-2			The U.S. president noted that the United States, partnering with the United Nations, has been working to train a new Liberian armed forces after the latest gruesome fighting claimed some 200, 000 lives.
14112	LTW_ENG_20070729.0028.LDC2009T13	U.S. soldiers-3	nationality	U.S.-2			When U.S. soldiers moved into an abandoned wool factory near here two months ago, they were pounded with bombs, mortar and gunfire.
9684	APW_ENG_20071210.0979.LDC2009T13	U.S. Federal Reserve-22	nationality	U.S.-20			The euro rose against the U.S. dollar Monday, at the start of a week that could see the U.S. Federal Reserve cut interest rates again.
9210	APW_ENG_20071010.0782.LDC2009T13	U.S. poet laureate Robert Hass-25	nationality	U.S.-21			God is Not Great author Christopher Hitchens, Tree of Smoke novelist Denis Johnson and former U.S. poet laureate Robert Hass are among the finalists for the National Book Awards.
10851	APW_ENG_20080429.0666.LDC2009T13	William Wood, the U.S. ambassador-22	nationality	U.S.-21			Tragically, the attackers succeeded in getting close enough to fire some shots, William Wood, the U.S. ambassador in Afghanistan, said in a statement Tuesday.
11198	APW_ENG_20080525.0355.LDC2009T13	U.S. lawyer Jared Genser-26	nationality	U.S.-23			Under Myanmar law, no one can be held longer than five years without being released or put on trial, said U.S. lawyer Jared Genser, hired by Suu Kyi's family to push for her release.
10784	APW_ENG_20080429.0128.LDC2009T13	U.S. citizens-25	nationality	U.S.-24			Vietnam, where growing numbers of Americans have turned to adopt a baby, announced it would stop processing new adoption applications from U.S. citizens in July following allegations of baby-selling, corruption and fraud.
12206	APW_ENG_20081001.0688.LDC2009T13	U.S. critic-25	nationality	U.S.-24			Imperialism, the United States, the irresponsibility of the United States government, said the self- avowed socialist and frequent U.S. critic.
12887	APW_ENG_20081129.0494.LDC2009T13	U.S. manufacturer-25	nationality	U.S.-24			The development comes days after The Associated Press reported that FDA tests found traces of melamine in the infant formula of one major U.S. manufacturer and cyanuric acid, a chemical relative, in the formula of a second major maker.
14115	LTW_ENG_20070729.0028.LDC2009T13	Fulton, a U.S. Army company commander-29	nationality	U.S.-26			About 220 of those tribesmen now staff checkpoints and have started cooperating with Shiite counterparts who once were their enemies, said Fulton, a U.S. Army company commander.
8216	APW_ENG_20070711.1423.LDC2009T13	U.S. District Judge Amy St. Eve-32	nationality	U.S.-26			Telling the truth is the bedrock of our judicial system, and a slap on the wrist will not provide a deterrent, U.S. District Judge Amy St. Eve said in sentencing Salah.
11843	APW_ENG_20080826.1086.LDC2009T13	U.S. coalition commander-5	nationality	U.S.-3			The top U.S. coalition commander has ordered an investigation.
14627	LTW_ENG_20071216.0044.LDC2009T13	U.S. officers-4	nationality	U.S.-3			Next, U.S. officers expect to hand over western provinces to Iraqi control, including Anbar, followed by still-precarious provinces north of Baghdad, say military leaders in Washington and Iraq.
6498	APW_ENG_20070315.0606.LDC2009T13	U.S. Secretary of State Condoleezza Rice-8	nationality	U.S.-3			Also, U.S. Secretary of State Condoleezza Rice is expected in the region at the end of next week as part of a push to restart peace efforts.
9777	APW_ENG_20071214.1098.LDC2009T13	U.S. Defense Secretary Robert Gates-38	nationality	U.S.-34			EDINBURGH, Scotland -- The U.S. administration has decided to tone down its appeals to NATO allies for more troops and other aid in the fight against the Taliban insurgency in Afghanistan, U.S. Defense Secretary Robert Gates said Friday.
9911	APW_ENG_20080109.0836.LDC2009T13	U.S. president-37	nationality	U.S.-36			Thousands of Palestinian hard-liners in Gaza staged protests against George W. Bush on Wednesday, burning Bush in effigy and underscoring the deep political split with West Bank moderates who welcomed the visit of the U.S. president as an important gesture to the Palestinians.
11767	APW_ENG_20080817.0349.LDC2009T13	U.S. wrestler-37	nationality	U.S.-36			Miller beat out 2002 silver medalist Sara McMann to make the U.S. team and, while she didn't match her medal, she won only the second medal in 10 weight classes by a U.S. wrestler in Beijing.
9330	APW_ENG_20071030.1383.LDC2009T13	U.S. envoy, Lt-7	nationality	U.S.-4			Qureia said a U.S. envoy, Lt. Gen. Keith Dayton, is meeting with both sides to try to revive the road map.
9446	APW_ENG_20071113.1346.LDC2009T13	U.S. golf tour comeback player-8	nationality	U.S.-4			Stricker could be U.S. golf tour comeback player of year for second year in a row
14717	LTW_ENG_20080111.0123.LDC2009T13	U.S. targets-43	nationality	U.S.-42			The Pentagon said Thursday that the radio threat to bomb U.S. warships in the Persian Gulf last weekend may not have come from the five Iranian Revolutionary Guard speedboats that approached them -- and may not even have been intended against U.S. targets.
5812	APW_ENG_20070202.1061.LDC2009T13	U.S. investigators-46	nationality	U.S.-45			HONG KONG -- HSBC, one of the world's biggest banks, helped screen large deposits of cash from North Korean customers for a Macau bank accused by the U.S. of helping Pyongyang distribute counterfeit money, a lawyer for the bank tells U.S. investigators.
11770	APW_ENG_20080817.0349.LDC2009T13	Ali Bernard, another U.S. rookie-6	nationality	U.S.-5			Ali Bernard, another U.S. rookie, reached one of the two bronze medal matches at 72 kg but lost.
21210	XIN_ENG_20071022.0285.LDC2009T13	Bear Stearns, the U.S. investment bank-7	nationality	U.S.-5			Bear Stearns, the U.S. investment bank battered by slumping mortgage markets, and China's CITIC Securities have agreed to swap stakes in each other and form a broad alliance, the firms said on Monday.
15372	LTW_ENG_20080904.0127.LDC2009T13	Lou Fintor, a U.S. Embassy spokesman-7	nationality	U.S.-5			Lou Fintor, a U.S. Embassy spokesman in Islamabad, also declined to comment.
5659	APW_ENG_20070130.0743.LDC2009T13	U.S. Ambassador-6	nationality	U.S.-5			Earlier this month, U.S. Ambassador to Afghanistan Ronald Neumann said the country has eradicated 1,483 acres (593 hectares) of poppies so far this year -- compared to none by the same time last year.
19902	NYT_ENG_20080714.0027.LDC2009T13	McSpadden, also a former U.S. congressman-7	nationality	U.S.-6			McSpadden, also a former U.S. congressman and an Oklahoma state legislator, was 82.
9744	APW_ENG_20071214.1098.LDC2009T13	President Mahmoud Abbas, U.S. Secretary of State Condoleezza Rice, Mideast envoy Tony Blair and United Nations Secretary-General Ban Ki-moon-22	nationality	U.S.-6			Palestinian President Mahmoud Abbas, U.S. Secretary of State Condoleezza Rice, Mideast envoy Tony Blair and United Nations Secretary-General Ban Ki-moon are among the participants from dozens of countries and institutions.
7996	APW_ENG_20070703.1244.LDC2009T13	general, a close U.S. ally-9	nationality	U.S.-8			Plans for the general, a close U.S. ally who seized power in a 1999 coup, to ask lawmakers for a new five-year term this fall are in doubt because of a political row over his attempt to fire the country's top judge.
8524	APW_ENG_20070804.0049.LDC2009T13	U.S. spies-9	nationality	U.S.-8			Democrats agree the law should not restrict U.S. spies from tapping in on foreign suspects.
9413	APW_ENG_20071112.0778.LDC2009T13	U.S. President George W. Bush-13	nationality	U.S.-9			Both Sarkozy and Merkel have discussed Iran with U.S. President George W. Bush during separate trans-Atlantic trips over the past week.
7075	APW_ENG_20070414.0635.LDC2009T13	Ugandan President Yoweri Museveni-21	nationality	Ugandan-18			The Lord's Resistance Army is made up of the remnants of a rebellion that began after Ugandan President Yoweri Museveni took power in 1986.
5375	APW_ENG_20070118.0863.LDC2009T13	Ukrainian President Viktor Yushchenko-4	nationality	Ukrainian-1			Ukrainian President Viktor Yushchenko notified parliament on Thursday that he intends to veto a bill that would weaken the powers of the presidency in this ex-Soviet republic.
12006	APW_ENG_20080918.0574.LDC2009T13	Andy Roddick, United States-11	nationality	United States-11			David Ferrer, Spain, vs. Andy Roddick, United States.
11752	APW_ENG_20080817.0349.LDC2009T13	Randi Miller of the United States-11	nationality	United States-11			The bronzes were won by Randi Miller of the United States, and Yelena Shalygina of Kazakhstan.
7886	APW_ENG_20070625.0979.LDC2009T13	Jamea Jackson of the United States-16	nationality	United States-16			Defending women's champion Amelie Mauresmo will start Tuesday against Jamea Jackson of the United States.
3348	AFP_ENG_20080816.0588.LDC2009T13	leader Hyleas Fountain of the United States, whose best-30	nationality	United States-27			Dobrynska jumped a lead of 6.63m for 1049 points to take her total to 5045pts, 16 ahead of overnight leader Hyleas Fountain of the United States, whose best jump was measured at 6.38m.
6674	APW_ENG_20070323.1462.LDC2009T13	Jill Craybas, United States-5	nationality	United States-5			Jill Craybas, United States, 6-3, 6-1.
6672	APW_ENG_20070323.1462.LDC2009T13	Laura Granville, United States-5	nationality	United States-5			Laura Granville, United States, 6-1, 6-1.
538	AFP_ENG_20070405.0107.LDC2009T13	US House speaker Nancy Pelosi-5	nationality	US-1			US House speaker Nancy Pelosi was due to visit an all-male advisory council in key ally Saudi Arabia Thursday after discussing Iraq with King Abdullah on the last leg of a controversial Middle East trip.
3653	AFP_ENG_20080930.0455.LDC2009T13	US negotiator Christopher Hill-4	nationality	US-1			US negotiator Christopher Hill arrived Tuesday in Seoul and will travel on to Pyongyang in an attempt to save a North Korean nuclear disarmament deal that appears close to collapse.
1345	AFP_ENG_20070913.0040.LDC2009T13	US President George W. Bush-5	nationality	US-1			US President George W. Bush on Thursday embraced a limited troop draw-down from Iraq by mid-2008, but rejected calls for a full withdrawal and said his successor would inherit a US presence there.
